gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Grn,4.31678681263841,0.242451844113124,0.0020741238507715,2.93794352936729,0.227206543458337,0.0073075799549622
P4ha2,4.30845861283277,0.40810769011758,0.0021306105037487,1.04607847859651,0.135252283118331,0.366674190431203
Prlr,-4.30443077927866,-0.246976942530149,0.0021397062793013,2.86955728019724,1.24416097502431,0.0088976881496641
Otud4,-4.30280595015481,-0.418172549946343,0.0021397062793013,2.32753825331622,0.143721977770719,0.0356725353825901
Creb3l1,4.26540096462114,0.301274580710971,0.0025053103791701,2.24544014652129,0.285576828020311,0.043042336227808
Syn2,-4.2543144468678,-0.259674146074149,0.0025789786741942,-1.05245858379259,-0.486047169266929,0.363910476380534
Shox2,-4.24920572832552,-0.365759051106764,0.0026118464757649,0.214625642535455,0.0292350258747687,0.865424889581056
Rad54l2,-4.23805831233338,-0.486602406153214,0.0027025085501846,-0.317981562095061,-0.0245151304972862,0.798915342553613
Timp3,4.23706466155161,0.43305794128422,0.0027025085501846,0.155035051575562,0.0106756603329359,0.903265838943562
Psip1,-4.23025611231814,-0.31040250131751,0.0027428551390711,3.69864074887081,0.312627927431347,0.0006494409370336
Lrch2,-4.22932534930648,-1.5985919963368,0.0027428551390711,3.8895914660853,0.794379792617734,0.0003259394227413
Car12,4.22297828042893,1.81272957661346,0.0027941526696244,4.49135968668364,2.67478060295827,3.00417214006172e-05
Parp9,-4.2180883100678,-0.322570294003312,0.0028282344746501,-1.36631635950594,-0.13046459803981,0.23125391959043
Ero1a,4.21375613031972,0.485966974058232,0.0028558613438511,4.27099645171368,0.459068567690747,7.48364906496409e-05
Ndst2,-4.21086592967594,-0.622776167553057,0.0028656142044848,4.06043895477221,0.341211064364518,0.0001713271181898
Lrfn4,4.20573788069221,0.573013062123733,0.00290423402225,1.95590305814134,0.468907931669343,0.0799464317013305
Slc40a1,4.20221270172948,0.45355469345787,0.0029227816981834,0.857815667598353,0.117612249328058,0.465846761083884
Fhl2,-4.19191870822704,-0.702020148209192,0.0030308377001484,3.20088728327811,0.956504859190775,0.0033797476409287
Usp9x,-4.1872976070847,-0.439244916639174,0.0030653228897768,0.575927524055257,0.0418533485617778,0.633328122516893
Pafah1b3,4.1843563578474,0.357363804685758,0.0030775528028872,4.65028135114859,0.996116444102047,1.50328905487165e-05
Tor3a,-4.18146508816673,-0.341468558796965,0.0030893729980128,3.8933260094854,0.294900935948386,0.0003214822845465
Slc4a4,-4.17020395506484,-0.447522308557271,0.0032175922980273,3.82353859257792,0.635855282019216,0.0004154623566062
Ankrd12,-4.16592666511363,-0.247086513010328,0.0032500168254551,3.63815427464947,0.241667203264062,0.0008045180506355
Tpi1,4.1554411794332,0.236326262817705,0.0033732929279701,-2.53760917816735,-0.319514673934547,0.0214220819118325
Myh10,-4.153484904456,-0.27673088896042,0.0033732929279701,-4.84627038892709,-0.489473125974344,6.27091128810664e-06
Tmem165,-4.14932428427683,-0.45782084793312,0.0033831577391591,3.59946289421796,0.259179958815918,0.0009197062311907
Csde1,-4.14893802599449,-0.258037185662614,0.0033831577391591,-7.39647996275477,-0.401178469729118,2.4419381730688097e-12
Efna2,-4.14372435160255,-1.02677934830642,0.0034321966974046,-3.26460016333814,-0.499510181086072,0.0027710497388136
Ifi44,-4.12808820906009,-0.586488342893212,0.0036122973329331,2.10616926940902,0.560832371030141,0.0584177494932498
Gbp3,-4.12773581415308,-0.364920138299462,0.0036122973329331,-0.969022508396285,-0.136804225068495,0.405653539498368
Apbb1ip,-4.12630871327229,-0.431088236725868,0.0036122973329331,8.31013936334517,0.787983472059672,2.88469315211591e-15
Nox4,-4.12153904677724,-1.47210762731508,0.0036581794484334,6.16608861744784,1.27885305054366,6.557383183335431e-09
Bex3,-4.11817165405355,-0.76196508757964,0.0036823380791752,3.0431141711968,0.882488377699906,0.0053908149510629
Fst,4.11403374112928,0.572909030625005,0.003719255117251,2.92464159208878,0.326856445540823,0.0075918345528676
Abcd2,-4.10049979352207,-0.26683340087208,0.003912563278082,-6.96399480349911,-1.36348288713487,4.6617549721174396e-11
Fnbp4,-4.09352821577566,-0.400653928248648,0.0040006388080701,3.46974453230222,0.303315905956805,0.001435335727929
Pdgfrb,4.08479766420755,0.425064743034268,0.004121868216072,2.57602177503475,0.189858788333051,0.0194125174474766
Ssh2,-4.07322829449719,-0.32118625022077,0.004298835528303,1.75299148456858,0.123741412582758,0.118797543085798
Cntln,-4.0559538062747,-0.370395170634795,0.0045939528804532,0.283245422786805,0.0221008917235181,0.82195735540712
