gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Gbp3,-4.12773581415308,-0.364920138299462,0.0036122973329331,0.11441647630871,0.016477228131773,0.946507609004193
Apbb1ip,-4.12630871327229,-0.431088236725868,0.0036122973329331,4.2600844550272,0.4061896205835,0.0001523811455371
Nox4,-4.12153904677724,-1.47210762731508,0.0036581794484334,1.76498271419534,0.422011370023079,0.168410688407909
Bex3,-4.11817165405355,-0.76196508757964,0.0036823380791752,1.59201158864355,0.461470802150284,0.22273943330405
Fst,4.11403374112928,0.572909030625005,0.003719255117251,5.73102236041206,0.657420680117444,1.6686712828755e-07
Abcd2,-4.10049979352207,-0.26683340087208,0.003912563278082,-1.50322611663338,-0.293574857162632,0.253985504183602
Fnbp4,-4.09352821577566,-0.400653928248648,0.0040006388080701,-0.327444282157513,-0.0288299425382566,0.837947913007839
Pdgfrb,4.08479766420755,0.425064743034268,0.004121868216072,1.66452350078944,0.125011024308265,0.198642280687419
Ssh2,-4.07322829449719,-0.32118625022077,0.004298835528303,-0.665920674155226,-0.0471540904369053,0.654411232777156
Cntln,-4.0559538062747,-0.370395170634795,0.0045939528804532,-3.68222322212027,-0.285760526544504,0.0012764032980012
Itih4,-4.03656731849114,-0.385649460025855,0.0049525929824815,-4.06752523660731,-1.2229454746964,0.0003200181769255
Prkca,4.03347232958536,0.538276068478343,0.004980576447538,-5.68898879406544,-0.42830465262049,2.0933517793365e-07
Adgra2,-3.99231591908282,-0.967238559281238,0.0058853829309614,0.477740556915918,0.0970070256944718,0.757708987297081
Ifih1,-3.98721866015132,-0.483597750405439,0.0059686819452864,-4.18704396755616,-0.331155046406447,0.0002025116794626
Phldb2,-3.98175950030504,-0.544192192218911,0.0060625685795116,3.11755974943057,0.324791973643379,0.0076328523493258
Cnn2,-3.97102294760917,-0.447861217135756,0.0062961251597957,0.421428827269529,0.0674042223943212,0.78798937152462
Slc2a1,3.95677218834716,0.286135855652912,0.0066352041475885,0.29518321446217,0.0509430711326993,0.855112522738445
Clmn,-3.95311392791818,-0.403618302072035,0.0066890408219557,-2.08867667181969,-0.260570387869206,0.0923349317270015
Samd9l,-3.94754287826679,-0.367096275814737,0.0067976664430909,0.521319346622286,0.0491562253970661,0.732921789310478
Rigi,-3.94509674953304,-0.338146633211327,0.0068187295934682,-0.388000728807991,-0.0354478514765121,0.806482182065258
Irf7,-3.93191713019088,-0.305488642475894,0.0071529562089598,0.175731399137107,0.030808169768239,0.916832078806175
Pdxp,3.92786533802215,0.399502677499782,0.0072236387537077,-1.90488520976107,-0.294471009883942,0.130762258854962
Ptpn1,-3.92331554560625,-0.319946655393218,0.0073103653750848,4.53801189134128,0.281068639042917,4.95811671176911e-05
Mtf2,-3.92079254467236,-0.356394338003018,0.0073363884371152,4.71508013868044,0.455755039222081,2.31031301997562e-05
Cidec,-3.9102385045356,-0.182766500258598,0.0076025873350998,0.109716823010193,0.0219338443983046,0.948548649001615
