"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name"
"Cyth3",257.125894534153,0.168408630299747,0.0709035691210795,2.37517846262664,0.0175404671976773,0.0507860339693212,0.168408630299747,"Cyth3"
"Atg3",286.162130996603,0.131979355514799,0.0555959806306761,2.37390102697418,0.0176012677828718,0.0509538712928909,0.131979355514799,"Atg3"
"Uimc1",335.52563549191,-0.102890424472697,0.0433472111836475,-2.37363423535565,0.0176139892409031,0.0509824928366404,-0.102890424472697,"Uimc1"
"Gm53358",5.17732706561276,1.15441993463479,0.486382377725621,2.37348223846635,0.0176212405306947,0.0509952746878641,1.15441993463479,"Gm53358"
"Tnrc18",359.17738985906,-0.173242040301767,0.0729975521949716,-2.37325821335829,0.0176319328287839,0.0510147215305753,-0.173242040301767,"Tnrc18"
"Scart1",8.88316542896706,0.653976490278153,0.275564748892012,2.37322260161235,0.0176336330343371,0.0510147215305753,0.653976490278153,"Scart1"
"Gm65697",5.58748674136609,0.793718746641378,0.334456627385096,2.37315897384651,0.0176366711617274,0.0510153051648164,0.793718746641378,"Gm65697"
"Ccdc117",144.022473560818,-0.179211466825199,0.0755570287718258,-2.37187022489197,0.0176983057634851,0.0511853557584889,-0.179211466825199,"Ccdc117"
"Tfip11",132.51154176326,-0.160239116073539,0.0675666031688806,-2.37157276758499,0.0177125584860448,0.051218340342444,-0.160239116073539,"Tfip11"
"Adamts10",156.923428075828,-0.202976651836566,0.0856076886345013,-2.37100960292442,0.017739570178364,0.0512882027371893,-0.202976651836566,"Adamts10"
"Gm50080",17.0346204611448,0.492571593760286,0.207784209337147,2.37059204513972,0.017759621264998,0.05133792158024,0.492571593760286,"Gm50080"
"Trim2",275.434521116625,0.282695839263461,0.119262902178909,2.37035854485061,0.0177708425835478,0.0513541522442715,0.282695839263461,"Trim2"
"Nudt22",91.3985346763601,-0.184600105447543,0.0778786290313935,-2.3703563833042,0.0177709464899558,0.0513541522442715,-0.184600105447543,"Nudt22"
"Oasl2",157.782258034238,0.370055174279478,0.156138893632571,2.37003840407823,0.0177862376804484,0.0513900836820153,0.370055174279478,"Oasl2"
"Fndc3b",541.548825701018,-0.180021930811567,0.0759898072549942,-2.36902733819917,0.0178349351081482,0.0515225092925079,-0.180021930811567,"Fndc3b"
"Cdh2",13.9825712730818,0.561914329936907,0.237204340558036,2.36890407913688,0.0178408797942223,0.0515314058100019,0.561914329936907,"Cdh2"
"Nepro",38.0093598188201,0.299137367151157,0.126302268643357,2.36842433920042,0.0178640337995462,0.0515899987024147,0.299137367151157,"Nepro"
"Nr6a1os",6.4873448636632,-0.881490468280076,0.372228723124502,-2.36814198775638,0.0178776734174885,0.0516201577916808,-0.881490468280076,"Nr6a1os"
"Nxnl1",38.2411482193533,-0.576100553106951,0.243277794738485,-2.36807701141092,0.0178808135362921,0.0516201577916808,-0.576100553106951,"Nxnl1"
"Sema4c",99.4912458053757,-0.254433428607583,0.107445189211629,-2.36802997392875,0.0178830870232383,0.0516201577916808,-0.254433428607583,"Sema4c"
"Cln5",161.951699887538,0.164522547594038,0.0695022859130288,2.36715304299361,0.0179255185761302,0.0517343352230869,0.164522547594038,"Cln5"
"Bbs4",85.6118715565831,-0.304233865287026,0.128535450436387,-2.36692573336095,0.0179365316602707,0.0517578146063899,-0.304233865287026,"Bbs4"
"Zfp141",49.5038214887259,-0.279830175468977,0.118237548418116,-2.36667775349529,0.0179485529709997,0.0517841953378891,-0.279830175468977,"Zfp141"
"Egflam",85.7527491035649,-0.54669653950255,0.231013447981399,-2.36651391630919,0.0179564991715532,0.0517988122052215,-0.54669653950255,"Egflam"
"Gm17196",4.34190906763105,1.56024295593426,0.659732413992338,2.36496331367521,0.0180318570472474,0.0520004362471175,1.56024295593426,"Gm17196"
"Rad51ap1",12.8373889717822,0.723464265971677,0.305910145383665,2.36495675899969,0.0180321761855483,0.0520004362471175,0.723464265971677,"Rad51ap1"
"Zfpl1",102.682435179736,-0.173197124137147,0.0732392626092549,-2.36481250584383,0.0180392009295383,0.0520123545877967,-0.173197124137147,"Zfpl1"
"Gm36955",13.2357011859635,1.13133047629072,0.478517359651866,2.36424124114075,0.0180670435434721,0.0520842835667398,1.13133047629072,"Gm36955"
"Scoc",278.223309375201,0.201321559915168,0.0851622106853805,2.3639776174778,0.018079904865702,0.0521130078388649,0.201321559915168,"Scoc"
"Ms4a4d",131.63585321626,0.265006887790174,0.112113731384432,2.3637326535987,0.0180918630255205,0.0521391200732272,0.265006887790174,"Ms4a4d"
"Nat8",4.0226271345236,1.77322590404151,0.750245283325241,2.36352822663838,0.0181018476362049,0.0521595372612594,1.77322590404151,"Nat8"
"Mphosph6",186.073479294467,-0.172232494602128,0.0728734267087284,-2.36344717657553,0.018105807614778,0.0521625910234497,-0.172232494602128,"Mphosph6"
"Pawr",47.7959645529857,0.556403610640579,0.235454186536618,2.36310774008704,0.0181224001905499,0.0522020323233874,0.556403610640579,"Pawr"
"Zfp322a",296.349104642968,-0.138291988119772,0.0585338084756331,-2.36260020868694,0.0181472345417929,0.0522651978332566,-0.138291988119772,"Zfp322a"
"Bckdha",324.292437426579,-0.272005031252385,0.115142858068739,-2.36232655515639,0.0181606372241844,0.0522878679923333,-0.272005031252385,"Bckdha"
"Tubgcp3",104.045085894481,-0.234594761047831,0.0993076323547582,-2.36230343514569,0.0181617699660074,0.0522878679923333,-0.234594761047831,"Tubgcp3"
"Diablo",186.323950816168,-0.141666361232253,0.0599706529172576,-2.3622614452391,0.0181638273777437,0.0522878679923333,-0.141666361232253,"Diablo"
"D930036K23Rik",9.73766058680325,-0.69926085116455,0.296047602461046,-2.36198788759507,0.0181772360885474,0.0523180938211896,-0.69926085116455,"D930036K23Rik"
"Gm73438",9.04454000225387,0.847895856101971,0.359025567330145,2.3616587041621,0.0181933828446659,0.0523561894150658,0.847895856101971,"Gm73438"
"Igfbp7",974.834986412597,0.170598090448611,0.0722405692268427,2.36152749451511,0.0181998223007008,0.0523663420093431,0.170598090448611,"Igfbp7"
"Tbc1d8",60.8827527875938,0.548838098971161,0.232517878354589,2.36041246744126,0.0182546257548482,0.0525156268116922,0.548838098971161,"Tbc1d8"
"Gm57354",33.3640009144502,0.68828873133295,0.291657945282359,2.35991764485142,0.0182789924791108,0.0525773162848693,0.68828873133295,"Gm57354"
"Ogdh",714.619391288849,-0.202512845652861,0.085822734433187,-2.35966433591692,0.018291477276924,0.0526048145671178,-0.202512845652861,"Ogdh"
"Ccdc28a",76.5018163744839,-0.298026439585959,0.12630779817911,-2.35952525404128,0.018298335357793,0.0526084698467366,-0.298026439585959,"Ccdc28a"
"Cep120",166.409672823578,-0.16210996050268,0.0687046372566269,-2.35951992435626,0.0182985982075605,0.0526084698467366,-0.16210996050268,"Cep120"
"Fbxo25",120.723556236166,-0.185569625154225,0.0786501156655666,-2.35943232357467,0.0183029189825382,0.0526124821511798,-0.185569625154225,"Fbxo25"
"Rps5",1449.31412820697,0.150202525055625,0.0636714232948103,2.35902571802361,0.0183229858776122,0.0526617488006924,0.150202525055625,"Rps5"
"Tmem192",157.779352915258,0.248903242630745,0.105514984956618,2.35893738442062,0.0183273478845549,0.0526658697957509,0.248903242630745,"Tmem192"
"Alkal2",22.670302646636,-1.14792942559014,0.48666502946052,-2.35876702885894,0.0183357627898946,0.0526816341116683,-1.14792942559014,"Alkal2"
"Gm15991",6.47421284024766,-0.916446210500072,0.388574873718768,-2.35848036629191,0.0183499304454542,0.0527139193406708,-0.916446210500072,"Gm15991"
"Pals1",377.347369490308,0.156639630706598,0.0664180754077187,2.35838858240078,0.0183544686836238,0.052718536209463,0.156639630706598,"Pals1"
"Aldh3b2",120.064053087608,0.503619049737246,0.213574569053664,2.35804783298289,0.0183713255736044,0.0527585281441559,0.503619049737246,"Aldh3b2"
"Ccdc186",358.215754553128,0.12166082420024,0.0516044883521194,2.35756284162913,0.0183953414889794,0.0528178110253667,0.12166082420024,"Ccdc186"
"Crkl",164.082841975649,-0.158080077929287,0.0670537637384335,-2.35751237687318,0.018397841992323,0.0528178110253667,-0.158080077929287,"Crkl"
"Slc27a3",38.1300374885074,0.387702739094065,0.164512405157987,2.35667783667584,0.0184392362024765,0.052928200181574,0.387702739094065,"Slc27a3"
"Ift81",108.707988490879,-0.380025817422002,0.161265922938495,-2.35651655661277,0.0184472452821285,0.0529427403294021,-0.380025817422002,"Ift81"
"Emp2",299.399165780177,-0.24340182846854,0.103295716740032,-2.35635935496841,0.018455054759725,0.0529567030804745,-0.24340182846854,"Emp2"
"Gm43953",5.4336289710616,-0.905423721796192,0.384258057547273,-2.35629078951663,0.0184584618666247,0.0529580308076426,-0.905423721796192,"Gm43953"
"Borcs6",179.850664993732,0.14982661196685,0.0635992035484109,2.35579384029242,0.01848317238148,0.0530204686528388,0.14982661196685,"Borcs6"
"Nhlrc1",18.4403064644485,-0.462353947399582,0.196309279517136,-2.35523225665561,0.0185111316445909,0.0530922043947716,-0.462353947399582,"Nhlrc1"
"Dlat",510.867487283538,0.37133683428147,0.157700442552389,2.35469747751729,0.018537790803755,0.0531601889981404,0.37133683428147,"Dlat"
"Azgp1",6.94539252126885,-1.1861129032727,0.503745641981328,-2.35458692725856,0.0185433060094354,0.0531675277994109,-1.1861129032727,"Azgp1"
"Arhgap35",225.65437249991,0.16744695359292,0.071119494196309,2.35444522609682,0.0185503773920301,0.0531793254340218,0.16744695359292,"Arhgap35"
"Sox7",56.7149434794484,-0.656652737892211,0.278918799476445,-2.35427923512078,0.0185586639221696,0.0531946022795447,-0.656652737892211,"Sox7"
"Zfp90",97.7142032687578,0.247674279919316,0.105236607041012,2.35349928967961,0.0185976434040728,0.0532978352877076,0.247674279919316,"Zfp90"
"Pes1",180.186621130231,0.152794407432851,0.0649253097442125,2.35338742371531,0.0186032400206946,0.0533053807570835,0.152794407432851,"Pes1"
"Cstf3",173.616478893242,-0.186521022604628,0.0792826078207342,-2.35260957896806,0.0186421960960574,0.0534084961745284,-0.186521022604628,"Cstf3"
"Gm59954",6.32507680661011,1.10397188867062,0.469309549736131,2.3523320360545,0.0186561132861938,0.0534398556403061,1.10397188867062,"Gm59954"
"Grid1",7.37728173058373,1.24990456135704,0.53139194927965,2.35213304050128,0.0186660973697105,0.0534599406515307,1.24990456135704,"Grid1"
"Maob",329.613596680313,-0.297471096227965,0.126496809681445,-2.3516094751882,0.0186923882277902,0.0535267146417822,-0.297471096227965,"Maob"
"Ces1c",3.13650066290204,-2.04085027900706,0.867979910901212,-2.35126441680899,0.0187097330569723,0.053567853989606,-2.04085027900706,"Ces1c"
"Gm19514",33.1187817471568,0.65829027667,0.280056211872258,2.35056481078972,0.0187449429229214,0.0536553080692425,0.65829027667,"Gm19514"
"Polr2m",359.374231260737,0.121708229181246,0.0517788604296426,2.35053896843914,0.0187462446295519,0.0536553080692425,0.121708229181246,"Polr2m"
"Rgs14",62.5155937374713,0.469735704018837,0.199886727267945,2.350009480065,0.0187729329342751,0.0537231458641006,0.469735704018837,"Rgs14"
"Rap2c",274.624216244451,0.155953059279828,0.0663721556687758,2.34967597041895,0.0187897601917481,0.0537627468674484,0.155953059279828,"Rap2c"
"Gm49768",19.3961347681125,-0.476894253248464,0.202978696524226,-2.34947933657435,0.0187996875501645,0.0537825958767709,-0.476894253248464,"Gm49768"
"Ppp1r18",267.765849373726,0.194919300726862,0.0829684652281936,2.34931790278104,0.0188078412095044,0.0537973651390182,0.194919300726862,"Ppp1r18"
"Bicd2",302.223160029718,-0.241976727779224,0.103007854742972,-2.34910947697156,0.0188183729049409,0.0538189306834578,-0.241976727779224,"Bicd2"
"Cpa6",4.56456969502047,-2.48231907369446,1.05724638588249,-2.34790972742125,0.0188790962577,0.053984010380126,-2.48231907369446,"Cpa6"
"Washc5",147.728036927273,-0.1769427205498,0.0753794994175124,-2.34735865742154,0.0189070451452124,0.0540553352379258,-0.1769427205498,"Washc5"
"Rab7",616.344028084278,0.148191217423208,0.0631383920092341,2.34708570660993,0.0189209019201356,0.0540863544080671,0.148191217423208,"Rab7"
"Qars1",285.693507203934,-0.125863901011327,0.0536305516947158,-2.34686940622556,0.0189318890540158,0.0541091620094594,-0.125863901011327,"Qars1"
"Jmjd8",219.38389813682,-0.244883965714327,0.104355371535543,-2.34663498496503,0.0189438029503673,0.0541346107189872,-0.244883965714327,"Jmjd8"
"Rpl17",614.33249234858,0.181736968341113,0.0774544731265567,2.34637150063837,0.0189572017324166,0.0541642939411032,0.181736968341113,"Rpl17"
"Mxra7",214.618674917461,0.212911584375398,0.0907692918464542,2.3456345207095,0.0189947228663017,0.0542628788871191,0.212911584375398,"Mxra7"
"Timmdc1",135.759004283144,0.247722223068537,0.105620541666249,2.34539815040257,0.0190067707002697,0.0542886736247501,0.247722223068537,"Timmdc1"
"Etfbkmt",121.295941832992,-0.295861701182712,0.126176503934991,-2.34482405167245,0.0190360604335976,0.0543551624741486,-0.295861701182712,"Etfbkmt"
"Golga4",872.179509381926,-0.136108336968769,0.0580463058120647,-2.34482341407642,0.0190360929848027,0.0543551624741486,-0.136108336968769,"Golga4"
"Gm34317",4.88886728656976,1.52397048454436,0.649989905856751,2.34460638667244,0.0190471757177338,0.0543781749935176,1.52397048454436,"Gm34317"
"Gm46565",4.20117298251611,1.31313132786105,0.560105502154742,2.34443568722214,0.0190558966279581,0.0543944384622211,1.31313132786105,"Gm46565"
"Bcl10",242.094621537971,0.137327105943735,0.0585791002815637,2.34430206820631,0.0190627255615009,0.0544052970404879,0.137327105943735,"Bcl10"
"Glmp",263.653184060529,0.136768140336832,0.0583433671351953,2.3441934713831,0.0190682772493661,0.0544125074737583,0.136768140336832,"Glmp"
"Gm15859",15.6961276433712,0.502306385872004,0.214346066910881,2.34343644887521,0.0191070170478803,0.0545144049211889,0.502306385872004,"Gm15859"
"Fam210a",245.930590537013,0.243870327952029,0.104079568215155,2.34311433198778,0.0191235218829612,0.0545528413302046,0.243870327952029,"Fam210a"
"Gm31645",9.71256018023537,0.573222204647413,0.244671907748378,2.34281985996087,0.0191386211359362,0.0545872565415396,0.573222204647413,"Gm31645"
"Gm44860",9.23020311642158,0.693463824592518,0.296025118743291,2.34258439802834,0.0191507021034345,0.0546130534378265,0.693463824592518,"Gm44860"
"A630066F11Rik",18.0710196581274,-0.511939258470839,0.21856259637697,-2.34230040710105,0.0191652818413272,0.0546459668988763,-0.511939258470839,"A630066F11Rik"
"Tmx1",310.299121842305,0.11686044361494,0.0498975125878056,2.34200940195764,0.0191802317442558,0.0546799252103637,0.11686044361494,"Tmx1"
"Il21r",35.5172666938512,0.913228945255504,0.390016363870869,2.34151443337354,0.0192056833426859,0.0547438067514341,0.913228945255504,"Il21r"
"Zfp46",87.342775976669,-0.207292426975917,0.0885673543325872,-2.34050603112175,0.0192576273736744,0.0548831700115526,-0.207292426975917,"Zfp46"
"Ephb3",78.4461651758513,0.642277353999968,0.27444044097473,2.34031599613669,0.0192674300455102,0.0549024076043325,0.642277353999968,"Ephb3"
"Slc25a25",134.730775030856,0.428697922657296,0.183189637854828,2.34018652843795,0.0192741109413387,0.0549127450326181,0.428697922657296,"Slc25a25"
"Lockd",16.8588817330995,0.592849757470478,0.253352463521838,2.34001970704885,0.0192827223771499,0.054928578504184,0.592849757470478,"Lockd"
"Nbeal1",788.087597913216,-0.146490079765703,0.0626198893911951,-2.33935385689616,0.0193171275270786,0.0550178710533708,-0.146490079765703,"Nbeal1"
"Gspt1",504.24555271135,0.164950550802817,0.070519472067271,2.33907807258491,0.0193313932844455,0.0550497326583488,0.164950550802817,"Gspt1"
"Hspa2",65.9252306641171,-0.489188319185156,0.20914249127721,-2.33901927914187,0.0193344357390631,0.0550497326583488,-0.489188319185156,"Hspa2"
"Cryl1",99.8878149341105,-0.280863987092059,0.120107281922276,-2.33844262060489,0.0193642989638254,0.0551254417885286,-0.280863987092059,"Cryl1"
"Cdk9",125.736324289893,0.158162164225853,0.0676372776893561,2.33838749324387,0.019367155935823,0.0551254417885286,0.158162164225853,"Cdk9"
"Tmbim1",509.635022980492,0.192618937994808,0.0823750143659255,2.33831750413005,0.0193707836478622,0.0551270434636788,0.192618937994808,"Tmbim1"
"Rab9",209.899593811589,0.181128008281379,0.0774673594921132,2.33812033182594,0.0193810067777282,0.0551474114703717,0.181128008281379,"Rab9"
"Mrpl24",337.985544156991,-0.150176038593473,0.0642329780759244,-2.33798966032623,0.0193877845237817,0.0551579709656339,-0.150176038593473,"Mrpl24"
"Mien1",410.907434980529,-0.282831845899887,0.120979441114259,-2.33785049174402,0.0193950052788671,0.0551697872759298,-0.282831845899887,"Mien1"
"Kctd10",230.762919383769,0.154408035601045,0.0660544290093562,2.33758792433395,0.0194086349751396,0.0551998274292948,0.154408035601045,"Kctd10"
"Sema7a",67.6553324141364,0.340179083342939,0.145560605892798,2.33702711840506,0.0194377740598144,0.0552691718891495,0.340179083342939,"Sema7a"
"Clec1b",6.57822456164441,0.898645006449711,0.384529246366521,2.33700041008884,0.0194391627582987,0.0552691718891495,0.898645006449711,"Clec1b"
"Cox16",20.4799266448634,0.430282606292395,0.184125734654394,2.33689553011175,0.0194446168296294,0.0552759409353112,0.430282606292395,"Cox16"
"Gm12002",50.2430681282558,-0.590350190494538,0.252634597972295,-2.33677491219662,0.019450890973545,0.055285038724744,-0.590350190494538,"Gm12002"
"Timm8b",399.008168225511,0.186656189156218,0.0799576275308781,2.33443881365958,0.0195727564124611,0.0556226255071142,0.186656189156218,"Timm8b"
"Tnfrsf13b",48.6592406578245,0.61629002914715,0.264091092312365,2.33362671853471,0.0196152762943258,0.0557346539383481,0.61629002914715,"Tnfrsf13b"
"Ackr3",320.941577202259,-0.306671723133105,0.131421881588351,-2.33349058335418,0.0196224119848681,0.05574612256513,-0.306671723133105,"Ackr3"
"Gm68725",4.80721827587126,-1.00732243948802,0.431789463734245,-2.33290185169503,0.019653297178836,0.0558230235979299,-1.00732243948802,"Gm68725"
"Gm32718",5.75646867495514,-1.02395746032816,0.438928646004467,-2.33285630739565,0.0196556882267147,0.0558230235979299,-1.02395746032816,"Gm32718"
"Minpp1",55.5542874512147,-0.25677512271994,0.110073398328182,-2.3327627439499,0.0196606010475142,0.0558281607894839,-0.25677512271994,"Minpp1"
"Fmnl3",48.2133230110629,0.337327752758185,0.144623295893252,2.33245792577684,0.0196766138510358,0.0558648108484182,0.337327752758185,"Fmnl3"
"Ldhal6b",9.72353416078812,-2.30595563321442,0.988763532151812,-2.33216088400433,0.0196922290988474,0.0559003207973279,-2.30595563321442,"Ldhal6b"
"Tpsab1",8.52384410181316,0.982995822032479,0.421566505498493,2.33176926822047,0.0197128325652486,0.0559499773581446,0.982995822032479,"Tpsab1"
"Ccdc112",82.6147850137399,0.368489129983238,0.158034806224524,2.33169602815039,0.0197166879189484,0.0559520903929009,0.368489129983238,"Ccdc112"
"Mmachc",80.6329635243125,-0.319759225973623,0.137197586863374,-2.33064759580684,0.0197719495681431,0.0561000607245025,-0.319759225973623,"Mmachc"
"Cenpe",64.8859964432175,0.609594200032013,0.261580217395285,2.3304292889658,0.0197834732653433,0.0561239038092216,0.609594200032013,"Cenpe"
"Gm42462",5.91781025500611,0.829863246899713,0.356142292568213,2.33014518134144,0.0197984791508085,0.0561576164652961,0.829863246899713,"Gm42462"
"Ccnyl1",60.2743850370922,0.261676182657612,0.11233178627741,2.32949364849756,0.0198329290916629,0.0562464621007015,0.261676182657612,"Ccnyl1"
"Nmral1",55.0385008885651,-0.292580594413278,0.125610738412472,-2.32926418641472,0.0198450744052938,0.056272033462654,-0.292580594413278,"Nmral1"
"Il17d",57.2913541046054,-0.30209382889241,0.129709015178415,-2.32901181523026,0.0198584397842515,0.0563010557943801,-0.30209382889241,"Il17d"
"Cxcl9",429.823250107058,0.69694212259669,0.299261068566896,2.32887667592117,0.0198655998858224,0.0563124790459262,0.69694212259669,"Cxcl9"
"Ddx55",140.951941858208,0.199996351037007,0.0858819720441763,2.32873496353963,0.0198731106701602,0.0563248926116453,0.199996351037007,"Ddx55"
"Gm20627",6.01080910104251,0.998146715319653,0.428669312213396,2.32847718948158,0.0198867791027976,0.0563547516847201,0.998146715319653,"Gm20627"
"Gm13091",84.3986892685089,-0.872471427913565,0.374911825137302,-2.32713766121953,0.0199579396150005,0.0565474955758348,-0.872471427913565,"Gm13091"
"Ahcyl2",388.236448915373,-0.200649836350665,0.0862316367609186,-2.32687032146887,0.0199721682316899,0.0565767678759861,-0.200649836350665,"Ahcyl2"
"Prmt2",102.053662980885,-0.217119958739352,0.093311669496984,-2.32682535753333,0.0199745622157518,0.0565767678759861,-0.217119958739352,"Prmt2"
"Dnajc24",64.6827612098923,-0.281191783184858,0.120892465124984,-2.32596616252427,0.020020355895363,0.0566975470215713,-0.281191783184858,"Dnajc24"
"Spr",239.702779980531,-0.136219590076253,0.0585712686485991,-2.32570666846076,0.0200342045067901,0.0567278341088045,-0.136219590076253,"Spr"
"Naga",88.4103582403279,-0.217328564286945,0.093460534878255,-2.32535117170092,0.0200531901377222,0.0567654177715909,-0.217328564286945,"Naga"
"Gm15179",13.8075154896446,-1.45958128963242,0.62768512259624,-2.3253399468754,0.0200537898654892,0.0567654177715909,-1.45958128963242,"Gm15179"
"Hdhd5",18.1114953219591,-0.470340588452696,0.202279318415944,-2.32520354594799,0.0200610788398731,0.0567771147150208,-0.470340588452696,"Hdhd5"
"Bche",369.641881851784,-0.566633195182487,0.243705855893712,-2.3250700854296,0.0200682129229816,0.0567883696716089,-0.566633195182487,"Bche"
"Txndc15",349.427514462378,0.178606006940374,0.0768344593366989,2.32455604532464,0.0200957114403404,0.0568572386292218,0.178606006940374,"Txndc15"
"Zfp125",18.7247985040753,-0.466177810134831,0.200553715350302,-2.32445362241518,0.0201011944694241,0.0568638068145741,-0.466177810134831,"Zfp125"
"Iffo1",60.8471400189481,-0.274048946307717,0.117911169704049,-2.324198351993,0.0201148656016688,0.0568935324283087,-0.274048946307717,"Iffo1"
"Cds1",127.756849360092,0.578990551523605,0.24918102449335,2.32357400689255,0.0201483369062607,0.056974561046272,0.578990551523605,"Cds1"
"Cop1",268.614456669477,-0.125436873638439,0.0539851085897091,-2.32354582430813,0.0201498489277959,0.056974561046272,-0.125436873638439,"Cop1"
"Tmem17",38.8808515753888,0.32002324724595,0.137751441627289,2.32319345239107,0.0201687623649928,0.0570190757461112,0.32002324724595,"Tmem17"
"Gm43625",17.0483109831346,-0.507454275701084,0.218437750147021,-2.32310704243904,0.0201734027529188,0.057023231481062,-0.507454275701084,"Gm43625"
"Gm41666",4.27318927397282,0.932141319583665,0.401301968930429,2.32279278885189,0.020190286657433,0.0570619886581694,0.932141319583665,"Gm41666"
"Gm73803",8.45992181560332,0.647507200623297,0.278802001408601,2.32246252663852,0.0202080439445587,0.0571032016318669,0.647507200623297,"Gm73803"
"Fiz1",84.9324799988084,-0.21919125638627,0.0943885507459205,-2.32222292485769,0.0202209351984522,0.0571306535468679,-0.21919125638627,"Fiz1"
"E130114P18Rik",3.80042701542048,1.10021305135789,0.474049490119381,2.32088225868742,0.0202931993133141,0.0573250377923568,1.10021305135789,"E130114P18Rik"
"Gm44974",10.0711616881787,0.714525491269008,0.307875200875389,2.32082833965639,0.0202961103448086,0.0573250377923568,0.714525491269008,"Gm44974"
"Gm15635",27.1118068538143,-0.570948438424945,0.246035402006037,-2.32059465332934,0.0203087310339889,0.0573516778736575,-0.570948438424945,"Gm15635"
"Lemd3",153.66249264244,-0.149883950078274,0.0645993032849671,-2.3202100093416,0.0203295193975102,0.0574013714103012,-0.149883950078274,"Lemd3"
"Zfp11",14.1138862916856,-0.4915074946595,0.211944057232772,-2.31904353005611,0.0203926761678713,0.0575706597952178,-0.4915074946595,"Zfp11"
"Zc3h4",207.266221952576,-0.150192645235987,0.0647800984121771,-2.31849980036082,0.0204221737979351,0.0576448866807377,-0.150192645235987,"Zc3h4"
"Ggcx",141.487981555713,-0.247181357558279,0.10663868752788,-2.31793323125488,0.0204529500654992,0.0577226988667925,-0.247181357558279,"Ggcx"
"Gm66727",125.453780749619,-0.156848897182103,0.0676759444406881,-2.31764622538171,0.0204685557732624,0.0577576787163315,-0.156848897182103,"Gm66727"
"Elovl2",6.99243756673856,-1.96780057139345,0.849264245689197,-2.31706513182659,0.0205001840579866,0.0578325612092833,-1.96780057139345,"Elovl2"
"Pdrg1",513.05960415777,-0.129705471495389,0.0559789394030149,-2.31704053128959,0.0205015239781158,0.0578325612092833,-0.129705471495389,"Pdrg1"
"Tcf25",1102.82891359799,0.0987095954786686,0.0426156943808376,2.31627330993471,0.0205433506604219,0.0579414622829462,0.0987095954786686,"Tcf25"
"Klhl6",65.72026112951,0.503043113978123,0.217194920455297,2.31609060158319,0.0205533223536444,0.0579485892307775,0.503043113978123,"Klhl6"
"Gm39151",10.0842823646286,0.662099185706291,0.285880663754331,2.31599849045845,0.0205583511124991,0.0579485892307775,0.662099185706291,"Gm39151"
"Gm32389",10.5892489642898,-0.746292724158755,0.322233824174182,-2.31599747813982,0.0205584063854674,0.0579485892307775,-0.746292724158755,"Gm32389"
"Wdr55",72.14389934651,-0.280459224440581,0.121097388648213,-2.31598077853943,0.0205593182084701,0.0579485892307775,-0.280459224440581,"Wdr55"
"Krtdap",28.4793685776208,-0.863984693626365,0.37306135437511,-2.31593190635778,0.0205619869048605,0.0579485892307775,-0.863984693626365,"Krtdap"
"Fgg",23.0738393163371,-2.10918541741562,0.910828527911799,-2.31567781726295,0.0205758664690022,0.0579786204467295,-2.10918541741562,"Fgg"
"Itga2b",51.0995975069633,0.625144075834624,0.269986844982749,2.31546124358232,0.0205877032101008,0.0580028868948735,0.625144075834624,"Itga2b"
"Zfp707",47.4605033169083,-0.296746573269363,0.128162926945679,-2.31538542651368,0.0205918483622122,0.0580054791922864,-0.296746573269363,"Zfp707"
"Slc5a9",2.88365931552722,2.38746100153486,1.03122900773872,2.31516082617777,0.0206041322242276,0.0580309931388908,2.38746100153486,"Slc5a9"
"Mia2",655.422270596767,0.122894112716102,0.0530855833791701,2.31501859626023,0.0206119143796882,0.0580438221438972,0.122894112716102,"Mia2"
"Atp5mf",1072.37457437655,0.207301792392214,0.0895929767753705,2.31381744254313,0.0206777381701267,0.0582200686800093,0.207301792392214,"Atp5mf"
"Gm15608",7.76924211599744,-0.72734653342082,0.314407231475938,-2.31338996245856,0.02070120845942,0.0582770285414192,-0.72734653342082,"Gm15608"
"Zdhhc2",143.723056102534,-0.35164648839062,0.152035424804659,-2.31292469398122,0.0207267798682207,0.0583341854382863,-0.35164648839062,"Zdhhc2"
"Sp110",73.3344662553442,0.344821294927625,0.149085960013441,2.31290253553411,0.0207279983952012,0.0583341854382863,0.344821294927625,"Sp110"
"Dhrs3",504.42277048589,0.184892678714004,0.0799760690849609,2.31185004251193,0.0207859485784959,0.0584881212660868,0.184892678714004,"Dhrs3"
"Rrp1",371.010485699515,-0.109511131253025,0.0473778878284552,-2.31143970895326,0.0208085797459872,0.0585426427829386,-0.109511131253025,"Rrp1"
"AU021092",19.4539031331464,0.509481255832501,0.220431359149428,2.31129208565615,0.0208167268801987,0.0585521239815037,0.509481255832501,"AU021092"
"Arxes1",267.637277307353,0.807569165254245,0.349406353515474,2.31126067722887,0.0208184606283618,0.0585521239815037,0.807569165254245,"Arxes1"
"Gm75115",5.40718973365361,-0.856826824637291,0.370806756165123,-2.3107098519417,0.0208488867021551,0.0586285297412386,-0.856826824637291,"Gm75115"
"Ttll12",135.669534049057,-0.213599968833136,0.0924454077640672,-2.31055250876572,0.0208575850202117,0.058643821193298,-0.213599968833136,"Ttll12"
"Glrb",9.0661313924287,-1.44263454452903,0.624407167550264,-2.31040676581102,0.0208656448711297,0.058657313012213,-1.44263454452903,"Glrb"
