"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name","log2FoldChange_shrunk"
"Tpm1",984.639285047565,0.648358942012785,0.199556830193987,3.2489939902459,0.00115813924955092,0.00291332762831089,0.648358942012785,"Tpm1",0.578148256048044
"Psmc4",290.009647917483,-0.211819063996884,0.0651968442381297,-3.24891590186821,0.00115845721764371,0.00291371997154799,-0.211819063996884,"Psmc4",-0.203082891605006
"Osgin2",169.670190502568,0.444240478086457,0.136742674161172,3.24873329274555,0.00115920109876161,0.00291509111542402,0.444240478086457,"Osgin2",0.410089719070014
"Hoxc6",352.838703852509,-0.313427784004158,0.0964778346193809,-3.24870251535678,0.00115932651777093,0.00291509111542402,-0.313427784004158,"Hoxc6",-0.294549734641501
"Uap1",303.554580522993,-0.306114049195006,0.0942444416338201,-3.24808597608748,0.00116184158171564,0.0029210068058062,-0.306114049195006,"Uap1",-0.288004775153739
"Slc6a17",5.41545137983347,2.3558330412302,0.725348634868966,3.24786306609067,0.0011627521444425,0.00292288750104023,2.3558330412302,"Slc6a17",1.28969906857818
"6720427I07Rik",170.801845257325,0.284227989141166,0.0875168453853466,3.24769463398364,0.00116344060838878,0.00292420944417001,0.284227989141166,"6720427I07Rik",0.268402257997314
"Cys1",50.2121253194241,0.558016917799449,0.171825957590362,3.24757053954431,0.00116394808372259,0.00292507618189667,0.558016917799449,"Cys1",0.506222074152165
"Snx2",317.130322510135,0.248644230021212,0.0765680322096323,3.24736346025531,0.00116479537518271,0.0029267965378648,0.248644230021212,"Snx2",0.236413218102238
"Gna15",24.6865898110165,0.565722861504701,0.174222393007299,3.24713058832224,0.00116574888144099,0.00292878326324874,0.565722861504701,"Gna15",0.512505342474191
"Gm48870",10.6997124498423,0.803613768804921,0.247489218182762,3.24706576999843,0.00116601441174503,0.0029290412303975,0.803613768804921,"Gm48870",0.690850574549054
"Ptprg",346.141309131598,-0.23960925713784,0.0738202210405533,-3.24584854610785,0.00117101119942549,0.00294118243721084,-0.23960925713784,"Ptprg",-0.22825114599679
"Il6st",774.264419081362,0.147396449946867,0.0454119547909045,3.24576316138651,0.00117136245120502,0.0029416538742493,0.147396449946867,"Il6st",0.143689183254727
"Gm42993",39.3575619314211,0.916393518128079,0.282362324008326,3.24545252751588,0.0011726411442523,0.00294445394674326,0.916393518128079,"Gm42993",0.764094480794194
"Luzp1",513.631268166234,0.188326412358207,0.058030928519412,3.24527656480991,0.00117336604916735,0.0029458628922842,0.188326412358207,"Luzp1",0.181605680017898
"Gm49338",85.2895440380391,-0.289221166127083,0.0891426856841619,-3.24447445022928,0.00117667573026438,0.00295375990014447,-0.289221166127083,"Gm49338",-0.272848225853626
"Irgm2",204.55259722845,-0.453128874052917,0.139677287574989,-3.24411278254271,0.00117817086146398,0.00295710035086396,-0.453128874052917,"Irgm2",-0.417687979567809
"Pcdh11x",17.4299690238065,0.839332271405152,0.258731554613462,3.24402747341387,0.00117852378446328,0.00295738795207648,0.839332271405152,"Pcdh11x",0.714627161217745
"Gm6658",6.05652217174635,-1.24044827517825,0.382381669219326,-3.24400559710605,0.00117861430226199,0.00295738795207648,-1.24044827517825,"Gm6658",-0.938345046828563
"Sf3b2",1086.40306386733,-0.110596752868887,0.0340941101861491,-3.24386682230578,0.001179188661669,0.00295841641355539,-0.110596752868887,"Sf3b2",-0.10885348212281
"Irak1",496.684948618368,-0.19423408791427,0.0598789361207102,-3.24377987482463,0.00117954865058512,0.00295881645433741,-0.19423408791427,"Irak1",-0.187013605799846
"Gnptab",233.903343140845,-0.435087355860133,0.134131024301476,-3.24374885024528,0.00117967712632345,0.00295881645433741,-0.435087355860133,"Gnptab",-0.402032623270899
"Gm56764",20.5899383670473,0.637121319459422,0.196432559705727,3.24346086215995,0.0011808703296452,0.00296139622824855,0.637121319459422,"Gm56764",0.56920892562561
"Gm20554",27.8123678009381,1.77015069084981,0.545936613175939,3.24241065377922,0.00118523104798594,0.00297191769539595,1.77015069084981,"Gm20554",1.13589877551305
"Gm66620",5.3797720115046,-1.13643358743723,0.350497542676528,-3.24234395128422,0.00118550851470663,0.00297219907241614,-1.13643358743723,"Gm66620",-0.887554465949379
"Il3ra",63.3167812978272,0.508682361604159,0.156967219493233,3.24069167592083,0.00119240077776047,0.00298906207509405,0.508682361604159,"Il3ra",0.46502316628445
"Polr2f",283.969745950296,-0.2571994292548,0.0793686093355655,-3.240568675802,0.00119291533524885,0.00298993523129679,-0.2571994292548,"Polr2f",-0.244069714962159
"Gm37899",25.1110564018454,1.08538540036784,0.334948280063892,3.24045670621387,0.00119338392609008,0.00299069294895584,1.08538540036784,"Gm37899",0.860735851265325
"Ccnt1",480.230197651806,0.160353735069123,0.0494917143464067,3.24001173098916,0.00119524782118627,0.00299494668596493,0.160353735069123,"Ccnt1",0.155762719501702
"Xkr8",52.7712254697845,-0.351613188630782,0.108538189543368,-3.23953430686523,0.00119725062754222,0.00299954726103557,-0.351613188630782,"Xkr8",-0.328467186811705
"Chd9",662.468349408827,0.233339912021586,0.0720436196220757,3.23886991305592,0.00120004293619374,0.00300612426885524,0.233339912021586,"Chd9",0.222543176286821
"Gatb",112.055740978077,-0.574202667451003,0.177291846085536,-3.23874267276778,0.00120057838654062,0.00300704677068925,-0.574202667451003,"Gatb",-0.519104389806622
"Rapgef3os2",6.31715268311202,-1.80247453847468,0.556597891217897,-3.23837831029267,0.00120211291149026,0.00301016621343297,-1.80247453847468,"Rapgef3os2",-1.14428206137392
"Gm66310",4.00690137368466,2.25369082416763,0.695934244640854,3.23836747727608,0.00120215856283159,0.00301016621343297,2.25369082416763,"Gm66310",1.26174058367906
"Cyp4f18",62.1968363765138,0.442439356405382,0.136633107794494,3.23815628252299,0.00120304887722447,0.00301197621182619,0.442439356405382,"Cyp4f18",0.408304024441154
"Nek4",134.940111867892,-0.29782266046994,0.0919853280668868,-3.23771917466424,0.00120489348807982,0.00301617456876876,-0.29782266046994,"Nek4",-0.280483951461018
"Arhgap32",107.854669418634,0.303194440292305,0.0936740242026787,3.23669707662281,0.00120921698061446,0.00302657620558471,0.303194440292305,"Arhgap32",0.285277365806304
"Gm37906",34.8249459640111,0.447436044099607,0.138256616098104,3.23627220690919,0.00121101839993603,0.00303066327274934,0.447436044099607,"Gm37906",0.412593092322245
"Pabpc4",420.904621955958,-0.274756895968671,0.08490944320171,-3.23588149454663,0.00121267718203758,0.00303417321940906,-0.274756895968671,"Pabpc4",-0.259805482360055
"Chchd7",202.920297829308,-0.316579039159343,0.0978345184683578,-3.23586239412762,0.00121275832727297,0.00303417321940906,-0.316579039159343,"Chchd7",-0.297223461907736
"Pms1",29.7723362765869,0.478875614770577,0.148039600073265,3.23478052178998,0.00121736269383547,0.00304526918099094,0.478875614770577,"Pms1",0.439591664768323
"E130102H24Rik",77.3752180919883,0.473866046800207,0.146513051720674,3.23429238033776,0.00121944546841988,0.00305005509595327,0.473866046800207,"E130102H24Rik",0.435297480748512
"Plk1",23.0541825449871,0.788529491336315,0.243823244350717,3.23402099515208,0.00122060482258636,0.00305253035859819,0.788529491336315,"Plk1",0.679619068312102
"Gm23722",10.3689668111315,0.79577855856436,0.246096644221049,3.23360182778264,0.00122239750111126,0.00305658855206271,0.79577855856436,"Gm23722",0.684566171651023
"Cdk5r1",36.9078145045023,-1.02764539311407,0.317822758886852,-3.23339145602196,0.00122329812698035,0.00305841536167203,-1.02764539311407,"Cdk5r1",-0.828382010640888
"Gm43283",6.66105045055359,2.02405630257521,0.626046262496947,3.23307784715842,0.0012246418606794,0.00306095475263985,2.02405630257521,"Gm43283",1.20340974781932
"Gm3793",12.160229853653,0.761280003620157,0.235466239057184,3.23307496933892,0.00122465419770913,0.00306095475263985,0.761280003620157,"Gm3793",0.660585788004687
"Ndrg4",52.2055981121575,0.821626472381486,0.25413767673697,3.23299749541609,0.00122498636664714,0.00306135956516819,0.821626472381486,"Ndrg4",0.702019255263002
"Trim21",39.9196355252324,0.419719107073208,0.129828102654089,3.23288331642262,0.00122547606002342,0.00306202229168123,0.419719107073208,"Trim21",0.388417316584804
"Gm31596",3.29307943950101,2.56943399050847,0.794787571199969,3.23285627960833,0.00122559204257829,0.00306202229168123,2.56943399050847,"Gm31596",1.32617534552724
"Fnip1",366.608915172811,0.229514264752677,0.0710031133578037,3.23245353476393,0.00122732093858382,0.00306591588907897,0.229514264752677,"Fnip1",0.219045442157034
"Erbb2",49.3554981190799,1.14042475817726,0.352892028458091,3.23165349798401,0.0012307620057102,0.00307408490969361,1.14042475817726,"Erbb2",0.888083054377851
"Tpm2",402.599843402279,1.07261608409364,0.332053985342968,3.2302460787687,0.00123683714016459,0.00308882988100531,1.07261608409364,"Tpm2",0.852627321258263
"Rnf26",27.4134835272716,-0.524521931878044,0.162382250996718,-3.23016788262559,0.00123717548502933,0.00308924590777976,-0.524521931878044,"Rnf26",-0.477990579879436
"Wnk2",37.8566684091135,2.01568124608885,0.624210162203683,3.22917082761482,0.00124149711617508,0.0030996067645093,2.01568124608885,"Wnk2",1.19970874559059
"Atosb",192.704861548037,-0.307756426512287,0.0953122181580879,-3.22892943275995,0.00124254551103886,0.003101793693483,-0.307756426512287,"Atosb",-0.289272438986996
"Ttyh2",276.847857843215,-0.430843096131935,0.13345383555839,-3.22840549564744,0.00124482382031143,0.00310704985180701,-0.430843096131935,"Ttyh2",-0.398028547333373
"Gm36933",12.8544172689139,0.871254842170743,0.269877472539975,3.22833482161684,0.00124513143721061,0.00310738643397669,0.871254842170743,"Gm36933",0.734167562142991
"Gm43581",23.0810917414478,0.806631447078125,0.249895654008143,3.22787305077279,0.00124714307654537,0.00311197494100236,0.806631447078125,"Gm43581",0.691552635725672
"Prkag1",375.595934786545,-0.156611056521691,0.0485194945441243,-3.22779653813721,0.00124747668269241,0.00311237558814061,-0.156611056521691,"Prkag1",-0.152249798163499
"Mbnl3",31.4228183945549,0.940720966143443,0.291449832454912,3.22772862217711,0.00124777287512439,0.00311268279223125,0.940720966143443,"Mbnl3",0.777303451056246
"2810403D21Rik",82.0904983824695,0.449770680476487,0.139377460946529,3.22699723055679,0.00125096670944566,0.00312021733963246,0.449770680476487,"2810403D21Rik",0.41440951203541
"Prpf3",147.101724035006,0.220566224018454,0.0683519444690721,3.2269195226517,0.00125130648685929,0.0031203658644133,0.220566224018454,"Prpf3",0.210912297085186
"Kif14",8.34877453310291,1.30584242523355,0.404673433142375,3.22690425979636,0.00125137323362688,0.0031203658644133,1.30584242523355,"Kif14",0.96470101666432
"Pcolce",380.374354812668,0.431442190481891,0.133707835730961,3.22675322746241,0.0012520338980372,0.00312158049488455,0.431442190481891,"Pcolce",0.398516253556034
"Glt8d2",69.159483225009,0.558231454444021,0.17302034037635,3.22639207176317,0.00125361501625906,0.00312508935307489,0.558231454444021,"Glt8d2",0.5056874203205
"Peak1os",4.57800496347956,1.20508747575777,0.373597535634062,3.22563015227741,0.00125695670374872,0.00313298548692135,1.20508747575777,"Peak1os",0.918816579961849
"Slc35d1",100.658703015656,0.289090380208195,0.0896252944552508,3.22554455151648,0.00125733265189284,0.00313348830219547,0.289090380208195,"Slc35d1",0.272554403436087
"B130021K23Rik",11.3138490724488,0.747914387493611,0.231915773930216,3.22493970469926,0.00125999202555446,0.00313968087719902,0.747914387493611,"B130021K23Rik",0.650629391929365
"Fam114a1",361.329785466057,0.245001422970407,0.0759857408663973,3.22430787904251,0.00126277556416746,0.00314618109116442,0.245001422970407,"Fam114a1",0.232972921129047
"Plxna3",38.5116916369846,0.952700624562671,0.295497939085995,3.22405167193203,0.00126390591403652,0.00314856118696134,0.952700624562671,"Plxna3",0.784122117038326
"Zfp175",14.7010468311715,0.667563810710404,0.207094921914501,3.22346779215575,0.00126648540086355,0.00315455012047249,0.667563810710404,"Zfp175",0.591621058743728
"Ggt5",207.146449466161,0.330798964597546,0.10263194661209,3.22315785208521,0.00126785664007963,0.00315752832019832,0.330798964597546,"Ggt5",0.309748508856976
"Gucd1",137.669293674756,-0.325235706741251,0.1009434060084,-3.22196089474322,0.00127316510561707,0.00317030978674078,-0.325235706741251,"Gucd1",-0.304781501168097
"Abt1",133.30668277391,-0.214113980511166,0.0664597983663655,-3.22170674263626,0.00127429489929378,0.0031726838397976,-0.214113980511166,"Abt1",-0.205031739757079
"Gm6712",82.8268143404185,0.303553137734124,0.0942341701524236,3.22126397720835,0.00127626535508791,0.00317714998984237,0.303553137734124,"Gm6712",0.285439009912228
"Ppp1r37",51.3070836676316,-0.3923331649349,0.121810402191614,-3.22085107573769,0.00127810544036023,0.00318129040275658,-0.3923331649349,"Ppp1r37",-0.364189723693243
"Tfdp2",283.596276512241,-0.469410777039548,0.145757943469485,-3.22048161401111,0.00127975401325518,0.00318495304862429,-0.469410777039548,"Tfdp2",-0.431150417103279
"Phf5a",336.069520348637,-0.176948235418061,0.0549515631747538,-3.22007646725792,0.00128156407239144,0.003189016519927,-0.176948235418061,"Phf5a",-0.171055779530976
"Vsnl1",5.25415760957707,1.55453057837809,0.482835990542245,3.21958306511553,0.00128377161824928,0.00319406782761539,1.55453057837809,"Vsnl1",1.05965998597714
"5530601H04Rik",95.731848095397,0.489743786470485,0.152120379472751,3.21944888757139,0.00128437255293442,0.00319512098714778,0.489743786470485,"5530601H04Rik",0.448448405557649
"Dpy19l1",312.984167134506,0.222789680972788,0.0692033541206004,3.2193480186601,0.00128482448076317,0.00319580322375969,0.222789680972788,"Dpy19l1",0.212884636244214
"Cyb5b",1227.97347672352,-0.566669873598001,0.176044399577955,-3.21890315713833,0.00128681936694286,0.00320032261253239,-0.566669873598001,"Cyb5b",-0.512297938878177
"Gm9693",46.6121676206128,0.397563535682741,0.123517759375094,3.2186750933154,0.00128784317848233,0.00320242602076361,0.397563535682741,"Gm9693",0.368749058574016
"Sec24c",257.255773818532,-0.166081556001181,0.0516015336808007,-3.21853914320719,0.00128845383583837,0.00320350161617209,-0.166081556001181,"Sec24c",-0.161016527395609
"Gm56859",11.9186918528894,-1.32175515723854,0.410688417030513,-3.21838917882201,0.00128912775218673,0.00320473417426821,-1.32175515723854,"Gm56859",-0.969948764472464
"Bambi",56.6052347460413,0.491574469513604,0.152751277447971,3.21813655326739,0.00129026374739921,0.0032071149475846,0.491574469513604,"Bambi",0.4499651145462
"Pmepa1os",10.5521395180029,-1.20923736784682,0.375767262860567,-3.21804874283454,0.00129065882575026,0.0032076075089871,-1.20923736784682,"Pmepa1os",-0.919577981963972
"Scarb2",911.939564342727,0.217047084249922,0.0674475423242392,3.21801324066807,0.00129081858946117,0.0032076075089871,0.217047084249922,"Scarb2",0.207673804414407
"6030460B20Rik",27.1671450761773,0.508362409546729,0.15798703341993,3.21774767550385,0.00129201424141389,0.00320970281995325,0.508362409546729,"6030460B20Rik",0.464111318368868
"Myo19",52.1425638306437,-0.474825192469813,0.147564503673328,-3.21774668466991,0.00129201870435125,0.00320970281995325,-0.474825192469813,"Myo19",-0.435712465781678
"Tle2",21.1868431439881,1.01112844024044,0.314243750424265,3.21765648123565,0.00129242506037907,0.00321026890429193,1.01112844024044,"Tle2",0.817318999746219
"Gm54267",12.2241075830511,1.54417568053901,0.480025686214284,3.21686052410472,0.00129601587139413,0.00321874364303987,1.54417568053901,"Gm54267",1.05536559176401
"Ambra1",113.201907775057,0.246732778844005,0.0767047258987493,3.21665680899107,0.00129693637258946,0.00322058506107883,0.246732778844005,"Ambra1",0.23447950520198
"Metrn",52.7079379812769,-0.503134035668642,0.156426884903918,-3.21641664076914,0.00129802236476978,0.00322283686537123,-0.503134035668642,"Metrn",-0.45967878611224
"Snhg1",241.563913708811,0.308324328548224,0.0958729477241427,3.21596796455421,0.00130005343683504,0.00322743424636507,0.308324328548224,"Snhg1",0.289641195349563
"Gm9776",32.4744978012728,-0.464563904470568,0.144485951330818,-3.21528771615237,0.00130313838745863,0.00323464629268989,-0.464563904470568,"Gm9776",-0.426873861511842
"E230020A03Rik",15.1466037487306,0.938625725153837,0.291991270131278,3.21456776680972,0.00130641074115105,0.00324207000882275,0.938625725153837,"E230020A03Rik",0.774763486766084
"Ets2",264.983330522398,0.389878400183318,0.121285514082387,3.21455041958662,0.00130648968219433,0.00324207000882275,0.389878400183318,"Ets2",0.361924178768961
"Washc1",160.416366077504,-0.218264789836665,0.0679156219030858,-3.21376413438611,0.00131007241178094,0.00325051212557483,-0.218264789836665,"Washc1",-0.20875500058138
"Pmm1",268.372715790632,-0.466326288923807,0.145109576990787,-3.21361483228232,0.00131075373422678,0.00325175402259349,-0.466326288923807,"Pmm1",-0.428344347571807
"Aspn",233.467386487536,0.478898807690342,0.149026622819818,3.2135117781563,0.00131122420023847,0.00325247255075013,0.478898807690342,"Aspn",0.439080272426325
