"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name"
"Gbp4",99.237014771402,-0.194467855297025,0.194753241306262,-0.998534627678992,0.318020181854755,0.39038431550912,-0.194467855297025,"Gbp4"
"Pes1",180.186621130231,0.0657943676329766,0.0659062335026393,0.99830265114971,0.318132622440705,0.390495690112504,0.0657943676329766,"Pes1"
"Wnk3",4.30289876671047,0.422410005964947,0.423309170976919,0.997875866922758,0.318339555659156,0.390723027711586,0.422410005964947,"Wnk3"
"Gm67131",3.90078684505017,0.800594424848162,0.802817517506801,0.997230886708174,0.318652451988253,0.391080382221817,0.800594424848162,"Gm67131"
"9430062P05Rik",7.41005903246881,-0.302388892154702,0.303300389142681,-0.996994738481689,0.318767063855552,0.391194351153518,-0.302388892154702,"9430062P05Rik"
"Pcdhb4",8.30774598924076,0.257305252066111,0.258235834550132,0.99639638516613,0.319057588682063,0.391524172070382,0.257305252066111,"Pcdhb4"
"Wapl",578.365408039928,-0.0505453888706439,0.0507311080924692,-0.996339145175248,0.319085390101576,0.391531575001156,-0.0505453888706439,"Wapl"
"Setd1a",129.740317627174,-0.0666694627071066,0.0669288250703399,-0.996124803282281,0.319189509879263,0.391632616460088,-0.0666694627071066,"Setd1a"
"Trak2",233.985359758514,-0.057912636128424,0.058143623279932,-0.996027300355949,0.319236880740037,0.391664020258547,-0.057912636128424,"Trak2"
"Gsr",188.771133665352,-0.0830593173314451,0.0833964326845009,-0.995957676579151,0.319270709599163,0.391678806551432,-0.0830593173314451,"Gsr"
"Inhbb",194.5407001023,0.227346994401768,0.228304115132307,0.995807693917458,0.319343591270445,0.391741497243911,0.227346994401768,"Inhbb"
"Rassf7",44.3258569552711,0.376779077673769,0.378574754155964,0.995256745299357,0.319611409365382,0.392043293244614,0.376779077673769,"Rassf7"
"9530018F02Rik",24.3083567859978,-0.198607503153043,0.199574300125849,-0.995155704055104,0.319660541815988,0.392076821133549,-0.198607503153043,"9530018F02Rik"
"Lsm7",81.2809331781126,0.0965309952316429,0.0970207509652904,0.994952051712909,0.319759585090657,0.392171557957079,0.0965309952316429,"Lsm7"
"Zfp598",179.78870018915,-0.0974095957936882,0.0979254741226268,-0.994731929219025,0.319866660948612,0.392276132812065,-0.0974095957936882,"Zfp598"
"Nip7",129.546972871264,0.102651909893934,0.103201369608397,0.994675848619566,0.319893944408838,0.392282844762894,0.102651909893934,"Nip7"
"Zfp369",89.4419531025945,0.0980442111384719,0.0986015421810345,0.994347643756531,0.320053648047048,0.392451930309123,0.0980442111384719,"Zfp369"
"Rere",701.58604443713,-0.0524100093422266,0.0527194644677895,-0.994130154228864,0.320159506606037,0.392554972105541,-0.0524100093422266,"Rere"
"Gm17092",20.4343194318581,-0.216706762103806,0.217999557159075,-0.994069735406272,0.320188918289318,0.392564272961941,-0.216706762103806,"Gm17092"
"A530041M06Rik",27.5707052877573,0.175345063269402,0.176492761191867,0.993497195495642,0.320467716512277,0.392879309466963,0.175345063269402,"A530041M06Rik"
"Spsb1",156.615545688887,0.115751064141406,0.116531768206728,0.993300504426083,0.320563531807761,0.392969989305779,0.115751064141406,"Spsb1"
"Prkci",281.680543125546,-0.0727786033785361,0.0732805200976376,-0.993150748405814,0.32063649590585,0.393032646041206,-0.0727786033785361,"Prkci"
"Zfp582",5.62098854449677,-0.339883022124141,0.342280207766881,-0.992996423432195,0.320711697442969,0.393098036677745,-0.339883022124141,"Zfp582"
"Dot1l",399.95058389844,-0.104561859676281,0.105310153557263,-0.992894380496985,0.320761428618955,0.393132201372437,-0.104561859676281,"Dot1l"
"C730034F03Rik",9.12098927670623,0.265222210066564,0.267147332971838,0.99279377831005,0.320810462571178,0.39316550693685,0.265222210066564,"C730034F03Rik"
"Pgp",378.238722640823,-0.082224184887272,0.0829208905764578,-0.991597947340623,0.321393691000096,0.393853439144766,-0.082224184887272,"Pgp"
"Krr1",186.396669455073,0.0752486079277233,0.0758926942714214,0.9915131970227,0.32143505152489,0.393877288235909,0.0752486079277233,"Krr1"
"Limd2",147.459791958095,0.229047185460589,0.231176199969158,0.990790511701235,0.321787883352777,0.39428277607351,0.229047185460589,"Limd2"
"Sdk2",21.1866323806296,-0.191322008599767,0.193210456021845,-0.990225956395108,0.322063688249189,0.39459383493528,-0.191322008599767,"Sdk2"
"Gtf2b",135.670133768456,0.0726607702503692,0.0733892144868934,0.990074233092461,0.32213783665189,0.394657797835358,0.0726607702503692,"Gtf2b"
"Dennd11",34.512070346652,0.235051639825941,0.237438844218046,0.98994602420692,0.322200502052567,0.39470768491469,0.235051639825941,"Dennd11"
"Vps13c",316.239580158317,-0.100420305057259,0.101488839512015,-0.989471409271269,0.322432551570592,0.394965052955709,-0.100420305057259,"Vps13c"
"Mfsd4b4",43.0347934325699,-0.142859801457344,0.144462370132509,-0.988906670479689,0.322708806605126,0.395276531980373,-0.142859801457344,"Mfsd4b4"
"Rfx1",92.8226863016074,0.115033651438532,0.116430058376064,0.988006473955193,0.323149477597968,0.395789343144505,0.115033651438532,"Rfx1"
"Cyp3a11",7.66751826415613,-0.784060035000554,0.793633993087738,-0.987936557442639,0.32318372006644,0.395804329913863,-0.784060035000554,"Cyp3a11"
"Prr29",6.07979459515388,1.34274211109459,1.35951079014313,0.987665652108008,0.323316421610518,0.395939889636194,1.34274211109459,"Prr29"
"Shb",80.2429403968536,-0.10905170216073,0.110500998552422,-0.986884314072467,0.323699354817929,0.396381848839548,-0.10905170216073,"Shb"
"Smarca4",539.675125296795,-0.0402187417974421,0.040766413074191,-0.986565625095538,0.323855628868068,0.396546214229768,-0.0402187417974421,"Smarca4"
"Arrdc2",48.7785496047362,0.170523730371482,0.172862650915951,0.986469485848588,0.323902781877476,0.396576952678576,0.170523730371482,"Arrdc2"
"Pex26",81.8959988554269,-0.146111222551211,0.148149924533814,-0.986238926621003,0.324015881508337,0.396688424532636,-0.146111222551211,"Pex26"
"Dnah10",6.82438857656155,0.884011828676993,0.896429968164995,0.986147116976219,0.324060925412597,0.396716567143409,0.884011828676993,"Dnah10"
"Tcn2",175.33597552179,-0.117055262338694,0.118737152850782,-0.985835179034472,0.324213999745386,0.396853464039581,-0.117055262338694,"Tcn2"
"Gm57387",8.38837423543172,-0.275005387621225,0.278958420682993,-0.985829310862567,0.324216879828622,0.396853464039581,-0.275005387621225,"Gm57387"
"Smim35",16.8465392888136,-0.346946669855685,0.35196965575062,-0.985728923465795,0.324266152277702,0.396886765217199,-0.346946669855685,"Smim35"
"Gstt3",223.664049554506,0.187642892306249,0.190383547806605,0.98560455705374,0.324327200942531,0.396934474425174,0.187642892306249,"Gstt3"
"Dph7",24.0884641205428,0.167256970379852,0.169797718024869,0.985036620782826,0.324606083158813,0.397248759045684,0.167256970379852,"Dph7"
"Spaca6",146.366183442636,0.116480559151346,0.118267881989128,0.984887504471025,0.324679331831869,0.397311366330657,0.116480559151346,"Spaca6"
"Gm43196",5.62609244071408,0.324377150904239,0.329370289936755,0.984840347824101,0.324702498282625,0.397312683455425,0.324377150904239,"Gm43196"
"Ighg2c",69.1221095169546,0.71037772575763,0.721395385544267,0.984727293787269,0.324758042253048,0.397353615507708,0.71037772575763,"Ighg2c"
"Ubxn2b",113.011910216872,0.143682510779619,0.145978784872026,0.984269809517728,0.324982869529815,0.397601652361285,0.143682510779619,"Ubxn2b"
"Prrg1",95.4571384065612,0.22062364710464,0.224205689837401,0.984023408436428,0.325104003484085,0.397722800072422,0.22062364710464,"Prrg1"
"Map4k2",81.1954893657171,-0.194318162886959,0.197603489328123,-0.98337414763102,0.325423329156015,0.39808637680746,-0.194318162886959,"Map4k2"
"ENSMUSG00000006471_Ndor1",27.3788458096452,0.15277211030675,0.155381842989857,0.983204390983591,0.32550685413023,0.398161471598634,0.15277211030675,"ENSMUSG00000006471_Ndor1"
"Ankrd29",52.9280919299245,-0.353969770418466,0.360272753011088,-0.982504970081855,0.325851135650153,0.398555493084234,-0.353969770418466,"Ankrd29"
"Irf1",365.327616611177,-0.0684042951672407,0.0696305993169293,-0.982388430349321,0.325908523933213,0.398598579590832,-0.0684042951672407,"Irf1"
"Gm37174",11.3300807768217,0.284317038992874,0.289572448603492,0.981851140756093,0.326173189294195,0.398879624178675,0.284317038992874,"Gm37174"
"Wfdc2",229.294634950974,0.984192999870094,1.00240479197653,0.981831898398527,0.326182670544866,0.398879624178675,0.984192999870094,"Wfdc2"
"Ncapd3",132.844084770041,-0.080920433529636,0.0824327603580821,-0.981653813097164,0.326270426680928,0.39895981333083,-0.080920433529636,"Ncapd3"
"Gm3363",22.9273552934935,0.195384761165842,0.199126944596977,0.98120704639591,0.326490650048863,0.399201960012158,0.195384761165842,"Gm3363"
"Rnf166",250.247520591222,-0.0579239398247693,0.0590860826227307,-0.980331361525831,0.326922578874535,0.399702909634789,-0.0579239398247693,"Rnf166"
"Tulp3",78.7865264547826,0.100846976517312,0.102914254779119,0.979912614960448,0.327129255416552,0.399928411359578,0.100846976517312,"Tulp3"
"Ap5m1",169.085278295188,0.0626687282093231,0.0639633952965281,0.979759250096043,0.32720497139674,0.39999378886303,0.0626687282093231,"Ap5m1"
"Slc10a7",76.6171358860251,0.0883739110369677,0.0902542261731821,0.979166458835884,0.327497738445004,0.400303505651955,0.0883739110369677,"Slc10a7"
"Cggbp1",407.917684292847,-0.0425317514601902,0.0434371496873063,-0.979156131706756,0.327502840301819,0.400303505651955,-0.0425317514601902,"Cggbp1"
"Vps50",145.035579211297,0.0666595704175602,0.0680971326374418,0.978889533755623,0.327634564129495,0.400428967828261,0.0666595704175602,"Vps50"
"Osbpl6",53.0808240850488,0.269627610821688,0.27545112335427,0.978858272706723,0.327650012205522,0.400428967828261,0.269627610821688,"Osbpl6"
"Gm45182",6.68950245260333,0.518808496822248,0.530246905704422,0.978428145908786,0.327862613259958,0.400661568290094,0.518808496822248,"Gm45182"
"Fcnaos",4.32371906362903,0.700590671413006,0.716111431243475,0.978326334208185,0.327912949367837,0.400695856194709,0.700590671413006,"Fcnaos"
"Lce6a",3.19008415148361,3.27257703449085,3.34609374294282,0.978029094789402,0.328059934400729,0.40084823234589,3.27257703449085,"Lce6a"
"Gm15889",3.62309247919896,1.32900425494088,1.36017019158183,0.977086737502534,0.328526213040144,0.401390698168605,1.32900425494088,"Gm15889"
"Rxrb",181.002026952592,-0.0589766127816556,0.0604803172414387,-0.975137292124638,0.329492162483391,0.402543542618277,-0.0589766127816556,"Rxrb"
"Hdac6",65.9703552564457,-0.142370015251033,0.146018556469413,-0.975013167459002,0.329553728449772,0.402591412069387,-0.142370015251033,"Hdac6"
"P2ry10",30.3033021880631,0.33587137125371,0.344522840644229,0.974888546215566,0.329615548215405,0.402639585044979,0.33587137125371,"P2ry10"
"Ube2z",265.919961463932,-0.0597566677315384,0.0613085533523559,-0.974687290174693,0.329715399391374,0.402734205327895,-0.0597566677315384,"Ube2z"
"Gm46329",11.4042046503364,0.419244474464964,0.430273641497991,0.974367086501908,0.329874305624186,0.402900941257409,0.419244474464964,"Gm46329"
"Tdg",9.87890425612991,0.264223289316301,0.271329017629796,0.973811395568497,0.330150193900136,0.403210524036657,0.264223289316301,"Tdg"
"Ttc17",136.910073593471,0.0715313474716256,0.0735159580021871,0.973004357360037,0.330551136475068,0.403672782498681,0.0715313474716256,"Ttc17"
"Ppil1",87.1680913485787,-0.120762437293972,0.124125266208061,-0.972907780850579,0.33059913750317,0.40370399125073,-0.120762437293972,"Ppil1"
"Tmem254",627.827098743011,0.120246686233269,0.123637575101194,0.972573961717141,0.330765089002909,0.403879218656234,0.120246686233269,"Tmem254"
"C2cd3",91.9628847544299,0.104940825685187,0.107905424673424,0.972525950412502,0.330788961294419,0.403880948872542,0.104940825685187,"C2cd3"
"Rab30",108.729297383137,0.124946411026727,0.1284910888789,0.972413045269515,0.330845104642589,0.403922077932501,0.124946411026727,"Rab30"
"Klhl40",2.80374028595885,1.31284446853737,1.35018594645634,0.972343455346296,0.330879712082734,0.403936910440511,1.31284446853737,"Klhl40"
"Abcb9",99.1715648172911,-0.169539277271671,0.174398440056362,-0.972137578850356,0.330982109274742,0.404034492833957,-0.169539277271671,"Abcb9"
"Fam229a",5.10949991118267,1.34036337348001,1.37892113729602,0.972037730967249,0.331031778190592,0.40406770020604,1.34036337348001,"Fam229a"
"Gm60535",13.255813771649,0.570238793600781,0.586883550817555,0.971638739587118,0.331230302921672,0.404261788128804,0.570238793600781,"Gm60535"
"D430020J02Rik",7.29341630941201,0.31882822482948,0.328138221588339,0.9716278197834,0.331235737332046,0.404261788128804,0.31882822482948,"D430020J02Rik"
"G6pc1",3.56964243994668,-0.672908776063731,0.692846024382835,-0.971224128280359,0.33143668116187,0.404467148777617,-0.672908776063731,"G6pc1"
"Cfap100",10.4469154684562,0.433709447849537,0.446570945284483,0.971199430749458,0.331448977306422,0.404467148777617,0.433709447849537,"Cfap100"
"Erp44",278.49034269035,-0.0727854758346953,0.0749631465413723,-0.970950116061694,0.331573119973383,0.404591189677155,-0.0727854758346953,"Erp44"
"6330408M09Rik",8.32340276554268,-0.307553868968408,0.316773545481441,-0.970895055333548,0.331600540723706,0.404597200017406,-0.307553868968408,"6330408M09Rik"
"Igfn1",3.32596845008006,1.21786442667091,1.25491611561071,0.970474768409705,0.331809895786989,0.404825178783394,1.21786442667091,"Igfn1"
"Rilpl2",183.578143296817,0.133732916815868,0.137887057304286,0.96987287589109,0.332109861720348,0.405163669056649,0.133732916815868,"Rilpl2"
"Gbp3",155.253814559144,-0.136804225068495,0.141177551484231,-0.969022508396285,0.332533958988321,0.405653539498368,-0.136804225068495,"Gbp3"
"Arid3b",48.6362886529669,0.214112406003321,0.221017743644713,0.968756636786174,0.332666626842642,0.405787856927213,0.214112406003321,"Arid3b"
"Pgpep1",164.151976737205,0.071848768922983,0.0741791628017717,0.96858425208955,0.332752663720782,0.405865279376237,0.071848768922983,"Pgpep1"
"Zfp11",14.1138862916856,-0.189451317618187,0.19567739914316,-0.968181907812371,0.332953528890423,0.406082740260606,-0.189451317618187,"Zfp11"
"Klrb1b",6.22313040454421,0.458186545531383,0.473366678016812,0.967931556676049,0.333078552951384,0.406207679236751,0.458186545531383,"Klrb1b"
"Asb11",17.2527179389929,1.06667296674894,1.10217888797717,0.967785700111356,0.333151406933297,0.406261428243806,1.06667296674894,"Asb11"
"Rpl21",519.242635884246,0.0548551885420571,0.0566830536843403,0.967752881620275,0.333167800878246,0.406261428243806,0.0548551885420571,"Rpl21"
"Psmc3ip",14.1395080916407,0.26272489632514,0.271571446764267,0.967424592885105,0.333331820846187,0.406433877685548,0.26272489632514,"Psmc3ip"
"Epb41l4aos",172.39303635743,0.0852736242429472,0.0881611991828489,0.967246646294899,0.33342074848545,0.406514749339703,0.0852736242429472,"Epb41l4aos"
"Exosc7",147.3759696077,0.0801564077008089,0.0829117362298363,0.966767931123895,0.333660059228251,0.406778948368422,0.0801564077008089,"Exosc7"
"Msl3",242.850634622741,-0.0662107397460995,0.0685446589242145,-0.965950386000235,0.334069007933129,0.40724991030807,-0.0662107397460995,"Msl3"
"Cd320",258.786101347659,-0.136733352518239,0.141616568622669,-0.965518045297078,0.33428540203725,0.407486088854082,-0.136733352518239,"Cd320"
"Caprin2",69.0210116608193,-0.114736429179602,0.118851719221095,-0.965374585504838,0.334357226143103,0.407538473807046,-0.114736429179602,"Caprin2"
"Csgalnact1",68.8103319243604,0.135540388045198,0.140406644196553,0.96534169604864,0.334373693871376,0.407538473807046,0.135540388045198,"Csgalnact1"
"Rhoh",60.7573410778028,0.375149058727673,0.388826175649716,0.964824598294628,0.334632673095327,0.407826484502816,0.375149058727673,"Rhoh"
"Cyp3a57",38.2146624927154,1.30762483956427,1.35598927644016,0.964332729088497,0.334879136984218,0.408099204403967,1.30762483956427,"Cyp3a57"
"B4galnt4",5.10644111937576,0.681319079525283,0.70710596830215,0.96353179023678,0.335280718503293,0.408541922268428,0.681319079525283,"B4galnt4"
"Psme4",483.503250720071,-0.0516188720495946,0.0535733584901678,-0.963517567394399,0.335287852474383,0.408541922268428,-0.0516188720495946,"Psme4"
"Agpat5",225.428911055972,-0.0608748827181333,0.0631965896067252,-0.963262149064689,0.335415983239813,0.408670361370497,-0.0608748827181333,"Agpat5"
"Apln",72.275540011996,0.218787082587643,0.22717006262058,0.963098218417371,0.335498235763333,0.408742888873489,0.218787082587643,"Apln"
"Lrrc8a",210.767792581279,-0.0768323737776738,0.0797985373522667,-0.962829349095725,0.335633169590773,0.408879584682988,-0.0768323737776738,"Lrrc8a"
"Ascc2",107.301509992161,-0.0767164998761649,0.0796967514808851,-0.962605105611675,0.335745734368861,0.408989013095722,-0.0767164998761649,"Ascc2"
"Arhgef1",290.370815719042,0.124943594567902,0.129992774433358,0.961157995992735,0.33647273261256,0.409846848758602,0.124943594567902,"Arhgef1"
"Amph",10.8903826223878,0.515297128753671,0.536630099986495,0.960246413249348,0.336931212602761,0.410377516751761,0.515297128753671,"Amph"
"Slc35a3",174.968190314548,-0.0834422353549421,0.0869208713573215,-0.959979278301536,0.33706564403372,0.41051345297877,-0.0834422353549421,"Slc35a3"
"Gm14023",11.2412859460017,-0.278263638979166,0.289943411659432,-0.959717061293378,0.33719763412173,0.410646397678478,-0.278263638979166,"Gm14023"
"H1f2",495.199103527098,-0.0818091609280066,0.0852532544444579,-0.959601618273762,0.337255754287719,0.410689370116379,-0.0818091609280066,"H1f2"
"Firre",217.969989667957,0.143605381657798,0.14966805361921,0.959492544903158,0.337310673548837,0.410728439134072,0.143605381657798,"Firre"
"Atp6v1g2",25.923160769391,0.17684700731936,0.184558150730267,0.958218353508662,0.33795266424503,0.411482305653338,0.17684700731936,"Atp6v1g2"
