"","baseMean","log2FoldChange","lfcSE","stat","pvalue","logFC","P.Value","adj.P.Val","gene_name","log2FoldChange_shrunk"
"Pdzd2",197.269377405662,-0.0844265344039929,0.0992324528132631,-0.850795601746012,0.394882905302322,-0.0844265344039929,0.394882905302322,0.795507881933627,"Pdzd2",-0.0285822343654772
"Paf1",234.746305177076,-0.0779292049296519,0.091630898491943,-0.850468632439571,0.395064592669851,-0.0779292049296519,0.395064592669851,0.795740898303763,"Paf1",-0.0292899895231501
"Acrbp",93.3185067374816,-0.120107597218827,0.141283615344332,-0.850116957483743,0.395260064652009,-0.120107597218827,0.395260064652009,0.796001597201448,"Acrbp",-0.0237329044751755
"Spin4",14.2726295852801,-0.298085628965917,0.350770885077884,-0.849801513314684,0.395435448151412,-0.298085628965917,0.395435448151412,0.796071091133168,"Spin4",-0.0110473243302172
"Snu13",45.8024092137772,0.166450896338918,0.195915683196228,0.849604756614619,0.395544866530903,0.166450896338918,0.395544866530903,0.796071091133168,"Snu13",0.0185480326954909
"Chsy1",325.666520780476,0.0676651741946846,0.079646666060301,0.849566937848407,0.395565900023052,0.0676651741946846,0.395565900023052,0.796071091133168,"Chsy1",0.0301347298356763
"Tpm3",395.347941162538,0.0634392651690269,0.0746755159677369,0.849532331272213,0.395585147598152,0.0634392651690269,0.395585147598152,0.796071091133168,"Tpm3",0.0294597302564475
"Slc10a3",140.611395448865,0.101082670571669,0.11900193760228,0.849420375905987,0.395647419099917,0.101082670571669,0.395647419099917,0.796071091133168,"Slc10a3",0.0264013244380891
"Hectd2",31.1963594783091,0.211175568670118,0.248634234021849,0.849342285871869,0.395690857627048,0.211175568670118,0.395690857627048,0.796071091133168,"Hectd2",0.0150542318970361
"Gm33318",27.8383588574683,0.215339920211409,0.253580776861922,0.849196547452273,0.395771934093875,0.215339920211409,0.395771934093875,0.796093867806569,"Gm33318",0.0150333103126321
"Ranbp10",189.048862449904,0.0844946446831951,0.0995195514248174,0.849025578124989,0.395867059683668,0.0844946446831951,0.395867059683668,0.796093867806569,"Ranbp10",0.028185630850272
"Cfap410",73.2643196693625,-0.134009054755956,0.157849769659242,-0.848965792254542,0.395900327190954,-0.134009054755956,0.395900327190954,0.796093867806569,"Cfap410",-0.0219632832617939
"Ccdc17",15.1717622236154,0.284666336085814,0.335415431909242,0.848697790872187,0.396049475784315,0.284666336085814,0.396049475784315,0.796260939387547,"Ccdc17",0.0114788631020613
"Atp6v1f",815.823805656355,0.0499445100356113,0.0588619970716483,0.848501792673083,0.396158574521131,0.0499445100356113,0.396158574521131,0.796263127988367,"Atp6v1f",0.0299337919555281
"Pstk",110.563746681634,0.108956480083879,0.128426234447087,0.848397374204492,0.396216704519951,0.108956480083879,0.396216704519951,0.796263127988367,"Pstk",0.0251855029292119
"Abca3",32.2041840751181,-0.201283958523969,0.237296627315943,-0.84823775542319,0.396305574611429,-0.201283958523969,0.396305574611429,0.796263127988367,"Abca3",-0.0158127800643146
"Gm4419",20.0856357183463,-0.246809928890897,0.290973559989632,-0.848221154182158,0.396314818286088,-0.246809928890897,0.396314818286088,0.796263127988367,"Gm4419",-0.0130214720545172
"Mrpl54",355.464917630368,0.0718714158895871,0.0847750708616722,0.847789511221523,0.396555205469954,0.0718714158895871,0.396555205469954,0.796613315254893,"Mrpl54",0.0269456395481105
"Sec61a2",222.532565546969,-0.0790375967410574,0.0932519274601328,-0.84757064967743,0.39667712572679,-0.0790375967410574,0.39667712572679,0.79672544515664,"Sec61a2",-0.028970119581021
"Tspan3",524.690717326141,0.0560908659011934,0.0661891872284316,0.847432462157497,0.396754116901902,0.0560908659011934,0.396754116901902,0.796746064219142,"Tspan3",0.0300488827750476
"Gm9794",14.0155275713024,0.30450430723395,0.359375588810735,0.847314944906615,0.396819598731229,0.30450430723395,0.396819598731229,0.796746064219142,"Gm9794",0.0106625530750772
"Nus1",541.222461772602,0.0575301668789344,0.0679115405657189,0.847133880334545,0.396920502548989,0.0575301668789344,0.396920502548989,0.796793235296571,"Nus1",0.0301706634079154
"Nectin1",9.95845658676156,-0.357016520436927,0.421479193729024,-0.847056096122409,0.396963854953519,-0.357016520436927,0.396963854953519,NA,"Nectin1",-0.00913791457323803
"Chkb",65.3713455720321,0.138462738034302,0.163473689361785,0.847003200177793,0.396993337714219,0.138462738034302,0.396993337714219,0.796793235296571,"Chkb",0.0213619524623874
"Tmem185b",90.2848307361299,-0.122913444915469,0.145130458282358,-0.846916948862212,0.397041414684411,-0.122913444915469,0.397041414684411,0.796793235296571,"Tmem185b",-0.0232042528662043
"Gm56546",20.9569167013492,-0.24743200336875,0.292203156018193,-0.846780735500831,0.397117347933772,-0.24743200336875,0.397117347933772,0.796812950665183,"Gm56546",-0.0129543455692434
"Prdm10",59.8243994959814,-0.145983364030622,0.172512274012006,-0.846220159502752,0.397429937788491,-0.145983364030622,0.397429937788491,0.79730743012062,"Prdm10",-0.0204106784529942
"Sp140",38.7735758489634,-0.178452647141628,0.210956436963672,-0.845921791769545,0.397596374866509,-0.178452647141628,0.397596374866509,0.797508588162096,"Sp140",-0.0174132736302534
"Wbp4",403.198970321274,-0.068398454036541,0.0809019475025968,-0.845448795090447,0.397860310485111,-0.068398454036541,0.397860310485111,0.797905211693351,"Wbp4",-0.0299976958387972
"Mapre2",140.180243744373,-0.0969186508321271,0.114657398640159,-0.845289113320078,0.397949437921236,-0.0969186508321271,0.397949437921236,0.797951185370929,"Mapre2",-0.0263773364563715
"Gm37660",10.3330031867398,-0.345141265105214,0.408372332119822,-0.845163195345823,0.398019728355417,-0.345141265105214,0.398019728355417,NA,"Gm37660",-0.00945085955134985
"Rnf34",125.221494258336,0.101883410898813,0.120569650365542,0.845017055203554,0.398101316668285,0.101883410898813,0.398101316668285,0.798122949069002,"Rnf34",0.0262894052335801
"Slc6a2",10.6255072462237,0.336541874088861,0.398409908635251,0.844712610792444,0.39827131674117,0.336541874088861,0.39827131674117,NA,"Slc6a2",0.00968995558090504
"Dera",248.224069694655,0.0752292098889052,0.0890732576706959,0.844576833228979,0.398347148279412,0.0752292098889052,0.398347148279412,0.798482983238276,"Dera",0.0291837639971022
"Tnfrsf23",46.9494488575975,0.166823646176054,0.197573775126754,0.84436128260964,0.398467550795018,0.166823646176054,0.398467550795018,0.798493673036649,"Tnfrsf23",0.0182952560951034
"Fam118b",59.1831852058739,0.14574559172801,0.172627747186373,0.844276740579021,0.398514780364337,0.14574559172801,0.398514780364337,0.798493673036649,"Fam118b",0.0204127140349949
"Pccb",494.356164407177,0.0576033868705706,0.0682351824111946,0.84418894820922,0.398563829310069,0.0576033868705706,0.398563829310069,0.798493673036649,"Pccb",0.029959097529563
"Fkbp14",231.650163217691,0.0775941115806776,0.0919352269205318,0.844008484884139,0.398664664247523,0.0775941115806776,0.398664664247523,0.798493673036649,"Fkbp14",0.0287014289562458
"Gm50431",47.57463713028,0.17108458433554,0.202713007626511,0.843974377069851,0.398683723913926,0.17108458433554,0.398683723913926,0.798493673036649,"Gm50431",0.0179466748429597
"Tead3",82.8907121306758,0.124781238288584,0.147967287338969,0.843302871415966,0.399059077325676,0.124781238288584,0.399059077325676,0.798950506317024,"Tead3",0.022925876464985
"Hspa12b",46.4548697086117,-0.169386499540376,0.200871624712397,-0.843257477420715,0.399084459008219,-0.169386499540376,0.399084459008219,0.798950506317024,"Hspa12b",-0.0179297147614828
"Gtf2a1",309.969228253078,-0.068951645167998,0.0817727458924789,-0.843210588264468,0.399110677717979,-0.068951645167998,0.399110677717979,0.798950506317024,"Gtf2a1",-0.0288751568457319
"Eef1akmt2",87.0951227239045,0.123701859051168,0.146756950060987,0.842902901700818,0.399282750566131,0.123701859051168,0.399282750566131,0.799116869893984,"Eef1akmt2",0.0230589834423445
"2810449D17Rik",68.6957600598578,0.138457353512509,0.164277722151153,0.842824892501942,0.399326384084582,0.138457353512509,0.399326384084582,0.799116869893984,"2810449D17Rik",0.0209671711791567
"Niban1",189.285838192746,-0.0852771313033455,0.101213426898215,-0.842547613659049,0.399481499931737,-0.0852771313033455,0.399481499931737,0.799294574813617,"Niban1",-0.0280465287417036
"Spice1",36.315238237927,-0.198779051429863,0.236017682450056,-0.842221012283376,0.399664254367991,-0.198779051429863,0.399664254367991,0.799527511684216,"Spice1",-0.0156015489870082
"Idh3g",571.492498978466,0.0528339693495554,0.062772910989039,0.84166830113679,0.399973646270846,0.0528339693495554,0.399973646270846,0.800013667192584,"Idh3g",0.0297381013421276
"Gm16794",9.48754666735053,0.366165665408309,0.435077546842459,0.841610117703677,0.400006224069311,0.366165665408309,0.400006224069311,NA,"Gm16794",0.00890660386629868
"Aoc2",17.5585810707453,-0.269552713896916,0.320402201690114,-0.841294824052492,0.400182789575312,-0.269552713896916,0.400182789575312,0.800299180811553,"Aoc2",-0.0118251409569682
"Stx17",269.217072119516,-0.0735958792102796,0.0875100768503837,-0.840998909601082,0.4003485452753,-0.0735958792102796,0.4003485452753,0.800469153434115,"Stx17",-0.02816060746171
"H2-T23",223.638570192198,0.0828866533744135,0.0985787066469436,0.840817010018901,0.400450456321537,0.0828866533744135,0.400450456321537,0.800469153434115,"H2-T23",0.0283288433859914
"Dalrd3",117.770451806591,-0.104718287506021,0.124563745060288,-0.840680307543241,0.400527055499661,-0.104718287506021,0.400527055499661,0.800469153434115,"Dalrd3",-0.0251336079123094
"Plekhh3",194.995520398847,0.086005950015209,0.102306564728066,0.840668927197537,0.400533432702327,0.086005950015209,0.400533432702327,0.800469153434115,"Plekhh3",0.0279575438738506
"Dnph1",15.9023115730488,0.283483193432705,0.337347963590776,0.840328752589086,0.400724084465802,0.283483193432705,0.400724084465802,0.800717405514972,"Dnph1",0.0112474537517679
"Lysmd1",23.9754055675558,-0.226237207241234,0.269289507283468,-0.840126336608747,0.400837554906888,-0.226237207241234,0.400837554906888,0.800811378964482,"Lysmd1",-0.0138693549122541
"Rnf11",1386.28438691688,0.0463203386261835,0.0551428749081631,0.840005870265687,0.400905095143707,0.0463203386261835,0.400905095143707,0.80081357503598,"Rnf11",0.0289341586240335
"Ints11",132.137391147018,0.100596981513564,0.119844271581363,0.839397496318947,0.40124628835581,0.100596981513564,0.40124628835581,0.801203621704119,"Ints11",0.0259092053961845
"Lhfpl6",145.897661186953,-0.094284235444623,0.112330028164201,-0.839350234176039,0.401272801590171,-0.094284235444623,0.401272801590171,0.801203621704119,"Lhfpl6",-0.0263749630065408
"4930480K23Rik",27.0109905898169,0.212845334277566,0.253609990631275,0.839262419227887,0.401322067030648,0.212845334277566,0.401322067030648,0.801203621704119,"4930480K23Rik",0.0146336296582105
"Gm71833",17.9229041122818,-0.263550482510704,0.314094476796645,-0.839080283100092,0.401424259575765,-0.263550482510704,0.401424259575765,0.801203621704119,"Gm71833",-0.0119933756091294
"Cltb",209.010716767791,-0.0832120379036699,0.0991723155579845,-0.839065191081649,0.401432728073606,-0.0832120379036699,0.401432728073606,0.801203621704119,"Cltb",-0.0279538106249955
"Cep57l1",64.0851196651432,-0.139891318991271,0.166823994522823,-0.838556344316117,0.401718317101887,-0.139891318991271,0.401718317101887,0.801640873514743,"Cep57l1",-0.0207817075848266
"Gm48551",10.5059187944041,-0.338238199897652,0.403495335389873,-0.838270409175443,0.401878851005131,-0.338238199897652,0.401878851005131,NA,"Gm48551",-0.00952967150092138
"Sgce",451.117897591447,-0.0580619136526058,0.0692779258166384,-0.83810121287813,0.401973861796978,-0.0580619136526058,0.401973861796978,0.801847572687802,"Sgce",-0.0298172469139524
"Zfp607b",25.1080768446224,-0.222293899795844,0.265243691039054,-0.838074221200287,0.401989019998304,-0.222293899795844,0.401989019998304,0.801847572687802,"Zfp607b",-0.0140215289027864
"Plat",18.4082082371885,-0.255513213810303,0.304902393421655,-0.838016425331725,0.402021478615481,-0.255513213810303,0.402021478615481,0.801847572687802,"Plat",-0.0122943513617958
"Igf2bp3",485.879930752088,-0.0578321391465895,0.0690425210662789,-0.837630756430118,0.402238113568819,-0.0578321391465895,0.402238113568819,0.802082986762093,"Igf2bp3",-0.0264877030149352
"Dhtkd1",57.8586699789755,-0.146739301764582,0.175196594726176,-0.837569371676022,0.402272600595441,-0.146739301764582,0.402272600595441,0.802082986762093,"Dhtkd1",-0.0199229357092003
"Hgs",230.857340231034,0.0770960045482179,0.0920722382679538,0.837342569253598,0.402400037534694,0.0770960045482179,0.402400037534694,0.802204375191147,"Hgs",0.0284367076158682
"Cdc42bpg",10.2589274995635,0.344090923197494,0.410962173941405,0.837281251209642,0.40243449539663,0.344090923197494,0.40243449539663,NA,"Cdc42bpg",0.00932577932799765
"Ess2",106.991531669903,0.108746385593086,0.129902496001039,0.837138538063318,0.402514700335036,0.108746385593086,0.402514700335036,0.802300261805554,"Ess2",0.0246652838379172
"Tsr3",251.105714304411,0.075908499666561,0.0906975923874972,0.836940625085712,0.402625943495852,0.075908499666561,0.402625943495852,0.80231173790162,"Tsr3",0.0287625899824722
"Ccdc57",12.5393164682555,0.313918209285424,0.375105172785961,0.836880512614389,0.402659735233581,0.313918209285424,0.402659735233581,0.80231173790162,"Ccdc57",0.0101281640757842
"Anks1",256.281586446533,0.0739404611805088,0.0883761177502368,0.836656588485532,0.40278562732556,0.0739404611805088,0.40278562732556,0.80231173790162,"Anks1",0.0289557225925523
"Scfd2",68.4555317217414,0.136070436720769,0.162637951135845,0.836646279484392,0.402791423703603,0.136070436720769,0.402791423703603,0.80231173790162,"Scfd2",0.0211558538690077
"Gm48226",77.2295643366395,-0.130113322484434,0.155551733985779,-0.836463336990699,0.402894293958674,-0.130113322484434,0.402894293958674,0.80231173790162,"Gm48226",-0.0216643123192399
"Pim1",57.5661612174017,0.146078764684568,0.174661307168633,0.836354468271162,0.402955519317857,0.146078764684568,0.402955519317857,0.80231173790162,"Pim1",0.0199724651128361
"Stk4",281.40754200095,0.0704967089283933,0.084298175176264,0.836277995116592,0.402998529461484,0.0704967089283933,0.402998529461484,0.80231173790162,"Stk4",0.0293991404364486
"Klb",133.684256548727,-0.0976872644586088,0.116825475133527,-0.836181186911125,0.40305298041934,-0.0976872644586088,0.40305298041934,0.80231173790162,"Klb",-0.0255918766667326
"Gm65322",16.0777521110628,-0.274601266526149,0.328476782479335,-0.835983792989765,0.403164020698952,-0.274601266526149,0.403164020698952,0.802331805585746,"Gm65322",-0.0114840896182571
"Kdelr1",662.456802592583,0.0538417172410523,0.06441488238375,0.835858349011517,0.403234596399412,0.0538417172410523,0.403234596399412,0.802331805585746,"Kdelr1",0.0298000235993053
"Nfatc2ip",29.513409783753,0.211456052309939,0.252995878503032,0.835808288898292,0.403262762651494,0.211456052309939,0.403262762651494,0.802331805585746,"Nfatc2ip",0.0147810803604007
"Csnk1d",563.779921562097,0.0537064246621288,0.0642826179519005,0.835473513264731,0.403451153982071,0.0537064246621288,0.403451153982071,0.802332906645302,"Csnk1d",0.0295936087825812
"Yes1",78.0095211453443,-0.128161878990532,0.153416010886822,-0.835387898888078,0.403499340999438,-0.128161878990532,0.403499340999438,0.802332906645302,"Yes1",-0.0217055924228651
"Lingo4",25.4385726914808,-0.225506299614048,0.269997191628505,-0.835217204497174,0.403595424560485,-0.225506299614048,0.403595424560485,0.802332906645302,"Lingo4",-0.0137104693165459
"Sufu",211.692919117548,0.0830197170209628,0.0994150317870851,0.835082135252587,0.4036714645007,0.0830197170209628,0.4036714645007,0.802332906645302,"Sufu",0.0280920981613173
"B230322F03Rik",13.8618148537193,-0.296094010658744,0.354611182032866,-0.834982159787904,0.403727753217684,-0.296094010658744,0.403727753217684,0.802332906645302,"B230322F03Rik",-0.0106500709733245
"Eif3f",604.838764449944,0.0525536354595349,0.0629443590100914,0.834922084933924,0.40376157914115,0.0525536354595349,0.40376157914115,0.802332906645302,"Eif3f",0.0300468305166497
"Ppp2r5d",238.652195249827,0.077169972349679,0.0924440235401038,0.83477513628776,0.403844327627784,0.077169972349679,0.403844327627784,0.802332906645302,"Ppp2r5d",0.0283804233144966
"Galnt10",46.043254960788,0.164857213985317,0.197547019709816,0.83452139256508,0.403987237558364,0.164857213985317,0.403987237558364,0.802332906645302,"Galnt10",0.0181003401603231
"B3gntl1",55.9436886430675,-0.147266114176223,0.176476698889264,-0.834479084791983,0.404011068484472,-0.147266114176223,0.404011068484472,0.802332906645302,"B3gntl1",-0.0197576557375622
"Mtpap",174.465836141987,0.0931402424097967,0.111617571134067,0.834458602381905,0.404022606023641,0.0931402424097967,0.404022606023641,0.802332906645302,"Mtpap",0.0265684321354371
